transaction_id,customer_id,timestamp,amount_usd,transaction_type,channel,origin_country,destination_country,scenario,known_suspicious,rule_risk_score,ml_risk_probability,ml_risk_score,customer_risk_score,cdd_risk_component,final_aml_risk_score,final_aml_risk_level,aml_alert,alert_priority,alert_type,model_rule_agreement,primary_risk_driver,alert_reason,top_positive_shap_features,top_positive_shap_values,top_negative_shap_features,top_negative_shap_values,investigation_recommendation
TXN00004587,CUST000979,2025-10-16 23:22:00,219.37,P2P_TRANSFER,Online Banking,United States,Canada,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00050612,CUST000983,2025-02-09 08:57:00,442.74,CASH_DEPOSIT,Mobile App,United States,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00084555,CUST000983,2025-02-16 00:43:00,1065.51,ACH,Online Banking,United States,Brazil,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00052455,CUST000983,2025-03-26 15:13:00,519.47,ACH,ATM,United States,India,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00104458,CUST000983,2025-05-05 04:01:00,868.6,CARD_PAYMENT,Online Banking,United States,Hong Kong,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00109313,CUST000983,2025-05-25 15:05:00,3607.65,P2P_TRANSFER,ATM,United States,Canada,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00041038,CUST000983,2025-07-11 03:25:00,109.58,ACH,Mobile App,Turkey,Singapore,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00118282,CUST000983,2025-07-12 06:06:00,33.88,ACH,Mobile App,United Kingdom,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00006415,CUST000983,2025-08-26 13:34:00,214.66,WIRE,Online Banking,United States,Canada,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00013784,CUST000983,2025-08-30 07:06:00,614.95,ACH,Mobile App,United Kingdom,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00094467,CUST001071,2025-02-16 14:53:00,596.23,CARD_PAYMENT,Online Banking,United States,Canada,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00067255,CUST001071,2025-02-27 05:46:00,1256.5,CARD_PAYMENT,Mobile App,United States,Canada,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00088826,CUST001071,2025-03-03 20:11:00,18.91,WIRE,Online Banking,Germany,United Kingdom,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00104525,CUST001071,2025-03-28 16:18:00,53.07,CARD_PAYMENT,Mobile App,Singapore,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00074320,CUST001071,2025-05-17 19:49:00,444.45,INTERNATIONAL_WIRE,Branch,United States,Hong Kong,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00113551,CUST001071,2025-09-25 01:01:00,928.58,WIRE,Mobile App,United States,Brazil,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00106522,CUST001164,2025-01-10 02:18:00,435.68,P2P_TRANSFER,Branch,United States,Brazil,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00056416,CUST001164,2025-02-22 08:44:00,328.83,CARD_PAYMENT,Mobile App,Turkey,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00110460,CUST001164,2025-03-16 11:18:00,475.85,P2P_TRANSFER,Branch,United States,Mexico,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00061132,CUST001164,2025-03-22 14:24:00,1863.88,WIRE,Mobile App,Canada,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00049777,CUST001164,2025-03-30 18:45:00,568.22,ACH,Mobile App,Hong Kong,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00064340,CUST001164,2025-04-09 11:20:00,132.66,ATM,Online Banking,United States,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00079717,CUST001164,2025-05-09 02:18:00,172.87,WIRE,Mobile App,UAE,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00079799,CUST001164,2025-05-11 12:50:00,376.1,CASH_WITHDRAWAL,Branch,United States,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00026867,CUST001164,2025-05-12 17:28:00,375.21,CARD_PAYMENT,Online Banking,Nigeria,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00010838,CUST001164,2025-05-23 16:29:00,173.76,ACH,Online Banking,United States,Germany,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00089041,CUST001164,2025-06-10 23:37:00,1189.13,WIRE,Online Banking,Germany,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00090188,CUST001164,2025-08-21 10:03:00,22.36,ACH,Mobile App,Nigeria,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00056146,CUST001164,2025-10-06 15:08:00,319.16,CASH_DEPOSIT,Branch,United States,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00036715,CUST001176,2025-03-04 22:12:00,668.65,CARD_PAYMENT,Online Banking,UAE,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator; Behavioral model drivers: log_amount | is_night_transaction | channel_transaction_count,log_amount | is_night_transaction | channel_transaction_count,1.785778 | 1.509443 | 1.015492,transaction_hour | transaction_month | international_ratio_24h,-4.114839 | -1.871608 | -1.361817,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00078360,CUST001176,2025-04-06 16:02:00,470.34,ACH,Mobile App,Canada,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00112778,CUST001176,2025-04-16 00:47:00,393.1,WIRE,Online Banking,United States,United Kingdom,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00045996,CUST001176,2025-04-29 10:49:00,1843.52,ACH,Phone,Germany,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00042806,CUST001176,2025-05-06 12:29:00,434.3,ATM,Online Banking,Hong Kong,Hong Kong,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00029694,CUST001176,2025-06-12 08:56:00,185.54,P2P_TRANSFER,Online Banking,Turkey,Mexico,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00088052,CUST001176,2025-08-04 06:09:00,47.4,WIRE,Mobile App,United States,Nigeria,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00046610,CUST001202,2025-01-24 22:19:00,190.4,CARD_PAYMENT,Mobile App,Singapore,Hong Kong,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00091820,CUST001202,2025-03-04 13:28:00,82.25,CARD_PAYMENT,Online Banking,United Kingdom,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00000946,CUST001202,2025-05-05 07:39:00,240.71,INTERNATIONAL_WIRE,Online Banking,United Kingdom,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00095785,CUST001202,2025-05-08 20:31:00,159.6,CARD_PAYMENT,Mobile App,United Kingdom,Hong Kong,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00096938,CUST001202,2025-05-12 05:20:00,2008.82,ACH,Online Banking,Hong Kong,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00090524,CUST001202,2025-05-18 16:17:00,469.02,CARD_PAYMENT,Mobile App,United States,Nigeria,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00115756,CUST001202,2025-06-29 15:45:00,116.77,CARD_PAYMENT,Online Banking,United States,UAE,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00041315,CUST001202,2025-07-31 14:17:00,474.19,INTERNATIONAL_WIRE,Mobile App,UAE,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00083221,CUST001202,2025-08-09 22:18:00,354.81,P2P_TRANSFER,Phone,Hong Kong,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00028576,CUST001202,2025-10-12 03:43:00,709.18,CARD_PAYMENT,Mobile App,India,Canada,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00021097,CUST001245,2025-01-04 20:23:00,81.01,ACH,Phone,United States,Brazil,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00091994,CUST001245,2025-01-13 17:08:00,567.24,WIRE,ATM,United States,Nigeria,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00022268,CUST001245,2025-02-24 19:44:00,210.12,WIRE,Branch,Hong Kong,Canada,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00048818,CUST001245,2025-03-11 16:23:00,12.41,ACH,Mobile App,United States,UAE,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00096237,CUST001245,2025-05-02 09:28:00,288.32,CARD_PAYMENT,Branch,United States,Brazil,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00053968,CUST001245,2025-05-19 18:22:00,292.33,P2P_TRANSFER,Mobile App,India,Canada,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00113389,CUST001245,2025-05-31 02:08:00,2896.58,ATM,Online Banking,United States,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00015334,CUST001245,2025-07-31 16:33:00,282.69,P2P_TRANSFER,Online Banking,United States,Brazil,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00105405,CUST001245,2025-08-16 17:29:00,135.82,CASH_DEPOSIT,Online Banking,United States,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00089729,CUST001287,2025-01-11 01:38:00,162.08,WIRE,Online Banking,Hong Kong,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00020138,CUST001287,2025-03-08 04:47:00,73.91,P2P_TRANSFER,Online Banking,United States,Canada,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00081782,CUST001287,2025-05-06 06:02:00,102.74,CARD_PAYMENT,Mobile App,Canada,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00016971,CUST001287,2025-05-13 01:53:00,248.4,INTERNATIONAL_WIRE,Phone,United Kingdom,Singapore,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00031098,CUST001287,2025-06-11 14:59:00,640.71,CARD_PAYMENT,Mobile App,United States,Canada,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00060764,CUST001287,2025-07-27 00:09:00,254.92,CARD_PAYMENT,Online Banking,United States,India,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00060671,CUST001287,2025-09-07 22:35:00,188.34,P2P_TRANSFER,Branch,United States,Mexico,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00084683,CUST001296,2025-02-01 03:13:00,680.93,ACH,Mobile App,Singapore,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00093719,CUST001296,2025-03-09 20:25:00,31.31,ACH,Mobile App,United States,Canada,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00069888,CUST001296,2025-03-23 08:35:00,94.64,P2P_TRANSFER,Online Banking,Nigeria,Hong Kong,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00034145,CUST001296,2025-06-08 05:47:00,245.64,INTERNATIONAL_WIRE,Online Banking,Brazil,United Kingdom,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00017655,CUST001296,2025-06-11 21:23:00,98.85,ACH,Online Banking,India,Mexico,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00024328,CUST001296,2025-06-16 20:05:00,862.95,CARD_PAYMENT,Mobile App,United States,Canada,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00019004,CUST001296,2025-08-19 21:48:00,2708.94,CASH_DEPOSIT,Mobile App,United States,United States,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00022138,CUST001296,2025-09-02 03:11:00,534.96,ACH,Mobile App,United States,Singapore,NORMAL,0,45,0.0,0.0,66.66666666666666,25,28.249999999999996,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,LOW_RISK_AGREEMENT,CUSTOMER_RISK,PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
