customer_id,total_transactions,total_transaction_value,average_transaction_value,maximum_transaction_value,total_red_flags,maximum_rule_score,alert_count,customer_risk_level
CUST002474,20,15295.65,764.7825,3751.7,51,35,20,MEDIUM
CUST002475,25,13687.27,547.4908,3107.66,66,40,25,MEDIUM
CUST002476,16,13968.42,873.02625,4709.4,59,50,16,HIGH
CUST002477,13,5070.75,390.0576923076923,1199.09,36,40,13,MEDIUM
CUST002478,25,12618.929999999998,504.75719999999995,4137.99,70,40,25,MEDIUM
CUST002479,31,22638.67,730.2796774193548,3763.34,85,40,31,MEDIUM
CUST002480,27,33814.92,1252.4044444444444,13660.96,72,50,27,HIGH
CUST002481,23,14212.59,617.9386956521739,2145.67,55,35,23,MEDIUM
CUST002482,23,20228.45,879.4978260869566,3884.91,58,40,23,MEDIUM
CUST002483,18,8629.56,479.41999999999996,1207.15,51,40,18,MEDIUM
CUST002484,37,31086.2,840.1675675675676,6328.79,100,60,37,HIGH
CUST002485,26,10977.7,422.2192307692308,1432.49,68,35,26,MEDIUM
CUST002486,18,18255.04,1014.1688888888889,6800.22,46,50,18,HIGH
CUST002487,24,14832.41,618.0170833333333,2886.59,87,50,24,HIGH
CUST002488,24,19287.829999999998,803.6595833333332,3384.67,64,40,24,MEDIUM
CUST002489,27,27192.25,1007.1203703703703,17439.02,79,65,27,HIGH
CUST002490,15,7914.8,527.6533333333333,1130.8,42,40,15,MEDIUM
CUST002491,28,18033.72,644.0614285714286,3677.75,78,40,28,MEDIUM
CUST002492,29,24627.19,849.213448275862,3085.13,69,35,29,MEDIUM
CUST002493,15,10896.92,726.4613333333333,6442.58,45,55,15,HIGH
CUST002494,18,13976.96,776.4977777777777,2135.91,48,40,18,MEDIUM
CUST002495,26,13190.31,507.31961538461536,1960.78,68,40,26,MEDIUM
CUST002496,26,13492.1,518.9269230769231,2539.19,69,40,26,MEDIUM
CUST002497,22,11090.41,504.10954545454547,2904.24,59,35,22,MEDIUM
CUST002498,29,28815.7,993.6448275862069,12207.17,80,55,29,HIGH
CUST002499,27,16967.78,628.4362962962963,3083.58,77,40,27,MEDIUM
CUST002500,25,24880.43,995.2172,6825.69,73,65,25,HIGH
CUST002501,18,10904.54,605.8077777777778,2771.51,49,40,18,MEDIUM
CUST002502,21,13980.130000000001,665.7204761904762,3489.29,54,40,21,MEDIUM
CUST002503,18,15902.15,883.4527777777778,2724.47,46,40,18,MEDIUM
CUST002504,28,26306.829999999998,939.5296428571428,7827.87,76,50,28,HIGH
CUST002505,27,23168.3,858.0851851851852,5286.21,69,50,27,HIGH
CUST002506,29,14409.68,496.8855172413793,2619.66,83,40,29,MEDIUM
CUST002507,26,22907.68,881.0646153846154,4767.92,70,40,26,MEDIUM
CUST002508,26,20998.11,807.6196153846154,4534.6,68,40,26,MEDIUM
CUST002509,21,21637.77,1030.3700000000001,6704.96,58,60,21,HIGH
CUST002510,30,28011.25,933.7083333333334,6882.36,83,50,30,HIGH
CUST002511,20,21992.899999999998,1099.645,6063.17,54,55,20,HIGH
CUST002512,14,7502.15,535.8678571428571,2048.81,42,40,14,MEDIUM
CUST002513,28,16538.63,590.6653571428571,2048.21,73,40,28,MEDIUM
CUST002514,22,14515.13,659.7786363636363,2790.01,62,40,22,MEDIUM
CUST002515,20,23598.38,1179.919,10876.97,55,50,20,HIGH
CUST002516,21,17955.85,855.0404761904762,6899.86,59,70,21,CRITICAL
CUST002517,23,14219.24,618.2278260869565,3922.48,64,40,23,MEDIUM
CUST002518,25,19098.28,763.9312,4461.41,62,35,25,MEDIUM
CUST002519,29,26624.98,918.1027586206897,4245.21,74,40,29,MEDIUM
CUST002520,27,18412.27,681.935925925926,2430.3,73,40,27,MEDIUM
CUST002521,21,15012.689999999999,714.89,2572.16,54,40,21,MEDIUM
CUST002522,22,11279.86,512.7209090909091,3589.87,62,40,22,MEDIUM
CUST002523,19,10778.9,567.3105263157895,1959.3,53,40,19,MEDIUM
CUST002524,36,31587.4,877.4277777777778,5473.07,103,55,36,HIGH
CUST002525,20,11960.48,598.024,2538.51,72,50,20,HIGH
CUST002526,29,15373.68,530.1268965517241,3526.36,78,40,29,MEDIUM
CUST002527,30,19441.09,648.0363333333333,5658.96,85,55,30,HIGH
CUST002528,32,19900.32,621.885,1910.58,85,40,32,MEDIUM
CUST002529,16,8754.83,547.176875,3398.68,40,40,16,MEDIUM
CUST002530,30,14209.01,473.63366666666667,1994.63,78,40,30,MEDIUM
CUST002531,21,12368.390000000001,588.9709523809524,5153.84,57,55,21,HIGH
CUST002532,27,21409.18,792.9325925925926,4255.29,71,40,27,MEDIUM
CUST002533,26,15026.17,577.9296153846154,3501.68,71,40,26,MEDIUM
CUST002534,24,13744.57,572.6904166666667,2999.91,67,40,24,MEDIUM
CUST002535,24,16465.32,686.055,3882.54,66,40,24,MEDIUM
CUST002536,18,12430.93,690.6072222222223,3135.22,46,40,18,MEDIUM
CUST002537,30,16117.18,537.2393333333333,2392.99,74,35,30,MEDIUM
CUST002538,24,12160.27,506.6779166666667,1651.06,61,35,24,MEDIUM
CUST002539,26,12241.32,470.82,1877.73,69,40,26,MEDIUM
CUST002540,33,44488.71,1348.1427272727271,6170.37,126,60,33,HIGH
CUST002541,28,33117.98,1182.785,6664.43,75,50,28,HIGH
CUST002542,22,27007.3,1227.6045454545454,6139.03,58,55,22,HIGH
CUST002543,19,10173.12,535.4273684210526,3513.45,25,20,0,LOW
CUST002544,28,15747.640000000001,562.4157142857143,2415.8,78,40,28,MEDIUM
CUST002545,28,15143.19,540.8282142857144,3612.84,72,40,28,MEDIUM
CUST002546,24,21220.63,884.1929166666667,3315.18,62,40,24,MEDIUM
CUST002547,25,20847.34,833.8936,6041.34,71,50,25,HIGH
CUST002548,22,14518.69,659.9404545454546,2658.57,59,40,22,MEDIUM
CUST002549,23,19918.81,866.0352173913044,7210.83,59,50,23,HIGH
CUST002550,30,14966.14,498.8713333333333,3379.96,79,40,30,MEDIUM
CUST002551,34,25540.71,751.1973529411764,5989.62,88,50,34,HIGH
CUST002552,28,9931.14,354.6835714285714,2106.56,73,40,28,MEDIUM
CUST002553,30,22362.81,745.427,6058.41,88,55,30,HIGH
CUST002554,27,22355.56,827.9837037037038,5583.84,74,65,27,HIGH
CUST002555,21,11844.27,564.0128571428571,2996.39,60,40,21,MEDIUM
CUST002556,25,13344.6,533.784,2738.8,64,40,25,MEDIUM
CUST002557,22,13236.4,601.6545454545454,3521.29,57,40,22,MEDIUM
CUST002558,14,8681.68,620.12,2508.9,35,35,14,MEDIUM
CUST002559,27,17336.13,642.078888888889,3807.55,69,40,27,MEDIUM
CUST002560,25,16558.14,662.3256,3690.67,63,40,25,MEDIUM
CUST002561,25,25768.52,1030.7408,7541.4,93,70,25,CRITICAL
CUST002562,25,16107.59,644.3036,4080.58,70,40,25,MEDIUM
CUST002563,21,5671.9,270.0904761904762,768.01,56,40,21,MEDIUM
CUST002564,15,25036.3,1669.0866666666666,12286.32,42,65,15,HIGH
CUST002565,28,17381.61,620.7717857142858,2466.16,74,40,28,MEDIUM
CUST002566,20,13515.15,675.7574999999999,3483.42,57,40,20,MEDIUM
CUST002567,15,10378.17,691.878,4310.75,40,40,15,MEDIUM
CUST002568,18,20062.57,1114.5872222222222,8731.11,54,75,18,CRITICAL
CUST002569,23,13590.800000000001,590.904347826087,2391.8,62,40,23,MEDIUM
CUST002570,23,12774.84,555.4278260869565,1908.24,62,40,23,MEDIUM
CUST002571,25,25771.12,1030.8447999999999,8545.29,72,65,25,HIGH
CUST002572,28,20666.3,738.0821428571428,4529.17,76,40,28,MEDIUM
CUST002573,31,13289.42,428.6909677419355,4172.94,78,40,31,MEDIUM
CUST002574,17,13448.460000000001,791.0858823529412,3388.72,42,40,17,MEDIUM
CUST002575,15,2285.43,152.362,666.08,40,40,15,MEDIUM
CUST002576,20,13294.42,664.721,2707.95,50,35,20,MEDIUM
CUST002577,20,9912.16,495.608,2001.69,55,40,20,MEDIUM
CUST002578,21,13520.39,643.8280952380952,7606.88,51,50,21,HIGH
CUST002579,17,51463.25,3027.25,41764.88,49,75,17,CRITICAL
CUST002580,30,15001.55,500.0516666666666,2170.13,82,40,30,MEDIUM
CUST002581,25,14652.980000000001,586.1192000000001,5826.31,67,50,25,HIGH
CUST002582,24,24493.17,1020.5487499999999,11271.28,64,70,24,CRITICAL
CUST002583,22,14801.7,672.8045454545455,4944.6,82,55,22,HIGH
CUST002584,18,15272.53,848.473888888889,4107.31,47,40,18,MEDIUM
CUST002585,19,11055.51,581.8689473684211,3042.8,55,50,19,HIGH
CUST002586,24,23756.54,989.8558333333334,6843.51,62,55,24,HIGH
CUST002587,24,21596.99,899.8745833333334,5843.46,68,55,24,HIGH
CUST002588,23,10219.8,444.3391304347826,1432.16,57,40,23,MEDIUM
CUST002589,23,13734.87,597.1682608695653,2004.39,86,55,23,HIGH
CUST002590,18,6107.96,339.3311111111111,1224.81,49,40,18,MEDIUM
CUST002591,22,11971.9,544.1772727272727,2757.48,58,40,22,MEDIUM
CUST002592,29,13316.06,459.1744827586207,4091.1,111,55,29,HIGH
CUST002593,30,19162.75,638.7583333333333,3907.66,77,40,30,MEDIUM
CUST002594,28,24813.93,886.2117857142857,4667.73,75,35,28,MEDIUM
CUST002595,22,10329.03,469.5013636363637,1923.18,59,40,22,MEDIUM
CUST002596,26,33857.93,1302.228076923077,5342.51,74,60,26,HIGH
CUST002597,16,9939.89,621.243125,1900.04,63,55,16,HIGH
CUST002598,24,19009.67,792.0695833333333,4661.2,66,40,24,MEDIUM
CUST002599,26,22982.36,883.9369230769231,7395.81,101,60,26,HIGH
CUST002600,30,11380.39,379.3463333333333,1628.18,82,40,30,MEDIUM
CUST002601,28,18709.12,668.1828571428571,3500.61,74,40,28,MEDIUM
CUST002602,22,11411.12,518.6872727272728,1593.4,54,40,22,MEDIUM
CUST002603,24,11923.52,496.81333333333333,1641.26,67,40,24,MEDIUM
CUST002604,28,13827.35,493.8339285714286,2847.93,80,40,28,MEDIUM
CUST002605,26,32254.41,1240.5542307692308,14354.48,73,70,26,CRITICAL
CUST002606,25,20605.62,824.2248,5152.34,69,55,25,HIGH
CUST002607,19,7730.25,406.85526315789474,2058.19,50,40,19,MEDIUM
CUST002608,28,23662.8,845.1,6739.87,75,50,28,HIGH
CUST002609,15,7999.27,533.2846666666667,1577.47,21,20,0,LOW
CUST002610,23,15526.25,675.054347826087,3224.32,63,40,23,MEDIUM
CUST002611,30,23760.62,792.0206666666667,4048.21,76,40,30,MEDIUM
CUST002612,24,21553.5,898.0625,3988.63,65,40,24,MEDIUM
CUST002613,17,4147.27,243.95705882352945,687.86,53,40,17,MEDIUM
CUST002614,18,17444.34,969.13,7699.46,49,50,18,HIGH
CUST002615,25,18796.14,751.8456,7589.18,71,55,25,HIGH
CUST002616,24,11590.69,482.9454166666667,1737.06,66,40,24,MEDIUM
CUST002617,20,12599.06,629.953,3079.02,76,50,20,HIGH
CUST002618,31,17953.94,579.1593548387096,3653.97,87,40,31,MEDIUM
CUST002619,24,21831.01,909.6254166666666,11097.41,89,65,24,HIGH
CUST002620,25,12711.630000000001,508.46520000000004,3807.26,88,55,25,HIGH
CUST002621,26,24340.670000000002,936.1796153846154,7135.93,63,55,26,HIGH
CUST002622,25,15389.4,615.576,2933.21,65,40,25,MEDIUM
CUST002623,20,11046.68,552.3340000000001,2702.56,56,40,20,MEDIUM
CUST002624,14,16212.01,1158.0007142857144,4517.32,53,55,14,HIGH
CUST002625,23,16270.31,707.4047826086957,2904.42,66,40,23,MEDIUM
CUST002626,26,18274.93,702.881923076923,4025.2,71,40,26,MEDIUM
CUST002627,19,8906.58,468.76736842105265,2228.43,52,40,19,MEDIUM
CUST002628,24,10600.06,441.6691666666666,3177.49,63,50,24,HIGH
CUST002629,28,19967.11,713.1110714285714,5836.57,103,65,28,HIGH
CUST002630,19,18115.01,953.4215789473683,6221.67,51,50,19,HIGH
CUST002631,26,16140.1,620.7730769230769,2790.03,76,40,26,MEDIUM
CUST002632,26,16132.83,620.4934615384616,5739.68,68,50,26,HIGH
CUST002633,19,8938.51,470.4478947368421,3180.34,70,50,19,HIGH
CUST002634,28,13863.17,495.11321428571426,3641.98,78,40,28,MEDIUM
CUST002635,18,15437.880000000001,857.6600000000001,6136.64,70,80,18,CRITICAL
CUST002636,23,15264.48,663.6730434782609,2321.63,61,40,23,MEDIUM
CUST002637,18,21041.8,1168.9888888888888,4958.74,67,55,18,HIGH
CUST002638,28,14006.79,500.2425,2131.56,72,40,28,MEDIUM
CUST002639,30,28101.79,936.7263333333334,5435.08,84,50,30,HIGH
CUST002640,25,19979.91,799.1964,3756.98,64,40,25,MEDIUM
CUST002641,24,12013.67,500.56958333333336,1818.07,65,35,24,MEDIUM
CUST002642,21,23587.71,1123.2242857142858,6640.15,57,55,21,HIGH
CUST002643,18,13547.47,752.6372222222221,3802.89,52,40,18,MEDIUM
CUST002644,26,16230.0,624.2307692307693,5113.7,70,55,26,HIGH
CUST002645,16,13201.75,825.109375,5120.1,43,55,16,HIGH
CUST002646,35,35320.92,1009.1691428571428,16077.51,99,55,35,HIGH
CUST002647,20,19703.6,985.18,5001.15,55,55,20,HIGH
CUST002648,29,21373.15,737.0051724137932,6869.64,80,55,29,HIGH
CUST002649,20,11441.64,572.082,3849.55,52,40,20,MEDIUM
CUST002650,26,15274.28,587.4723076923077,2435.01,72,40,26,MEDIUM
CUST002651,26,14801.07,569.271923076923,3234.24,70,40,26,MEDIUM
CUST002652,28,23677.46,845.6235714285714,5872.78,76,50,28,HIGH
CUST002653,20,5590.66,279.533,761.75,53,40,20,MEDIUM
CUST002654,30,35677.810000000005,1189.2603333333334,9692.35,79,80,30,CRITICAL
CUST002655,28,20665.65,738.0589285714286,6612.3,76,65,28,HIGH
CUST002656,19,14384.3,757.0684210526315,5983.36,47,55,19,HIGH
CUST002657,21,14327.869999999999,682.2795238095238,2843.49,58,40,21,MEDIUM
CUST002658,18,14474.77,804.1538888888889,4892.25,46,40,18,MEDIUM
CUST002659,18,11717.28,650.96,2560.88,48,35,18,MEDIUM
CUST002660,20,34028.259999999995,1701.4129999999998,11982.23,74,65,20,HIGH
CUST002661,22,25202.16,1145.5527272727272,10895.87,55,50,22,HIGH
CUST002662,31,26565.96,856.9664516129031,8294.82,85,70,31,CRITICAL
CUST002663,17,18815.469999999998,1106.7923529411764,9052.72,50,65,17,HIGH
CUST002664,25,22990.760000000002,919.6304000000001,6308.8,73,75,25,CRITICAL
CUST002665,33,42563.02,1289.7884848484848,7616.06,93,55,33,HIGH
CUST002666,22,19412.88,882.4036363636365,9519.38,61,70,22,CRITICAL
CUST002667,36,33050.2,918.061111111111,4270.56,92,40,36,MEDIUM
CUST002668,19,6720.98,353.7357894736842,1450.52,51,40,19,MEDIUM
CUST002669,28,24511.0,875.3928571428571,5117.18,73,50,28,HIGH
CUST002670,15,8203.220000000001,546.8813333333334,1559.17,37,35,15,MEDIUM
CUST002671,25,24134.7,965.388,8117.6,68,65,25,HIGH
CUST002672,18,9578.56,532.1422222222222,1678.72,47,40,18,MEDIUM
CUST002673,31,18710.05,603.55,3835.97,87,40,31,MEDIUM
CUST002674,24,17587.44,732.81,5868.29,92,80,24,CRITICAL
CUST002675,15,10946.41,729.7606666666667,2592.84,40,40,15,MEDIUM
CUST002676,25,11080.14,443.2056,1663.4,62,40,25,MEDIUM
CUST002677,18,10513.81,584.1005555555555,1965.8,48,40,18,MEDIUM
CUST002678,22,15044.26,683.83,2929.74,57,35,22,MEDIUM
CUST002679,24,24039.829999999998,1001.6595833333332,6195.24,63,55,24,HIGH
CUST002680,21,12857.96,612.2838095238095,4477.8,51,40,21,MEDIUM
CUST002681,23,14456.42,628.54,2028.07,64,40,23,MEDIUM
CUST002682,30,14576.539999999999,485.88466666666665,2286.49,81,40,30,MEDIUM
CUST002683,24,14805.0,616.875,3993.2,85,50,24,HIGH
CUST002684,29,20547.78,708.5441379310345,3947.97,72,40,29,MEDIUM
CUST002685,20,19136.88,956.844,3839.59,55,40,20,MEDIUM
CUST002686,33,24358.9,738.1484848484849,4664.3,90,40,33,MEDIUM
CUST002687,24,19528.05,813.6687499999999,4351.15,56,40,24,MEDIUM
CUST002688,25,17557.71,702.3084,3122.75,99,50,25,HIGH
CUST002689,26,10839.55,416.9057692307692,2607.2,73,40,26,MEDIUM
CUST002690,29,34949.299999999996,1205.1482758620689,13646.41,83,55,29,HIGH
CUST002691,30,20154.11,671.8036666666667,4049.18,78,40,30,MEDIUM
CUST002692,30,21292.29,709.743,5025.45,78,50,30,HIGH
CUST002693,22,9149.32,415.8781818181818,2183.97,56,40,22,MEDIUM
CUST002694,27,45579.49,1688.1292592592592,33794.53,73,75,27,CRITICAL
CUST002695,21,11631.74,553.8923809523809,3392.97,58,40,21,MEDIUM
CUST002696,20,11261.01,563.0505,2719.17,46,35,20,MEDIUM
CUST002697,30,25024.96,834.1653333333333,4131.94,76,35,30,MEDIUM
CUST002698,23,16282.09,707.9169565217392,7314.19,91,70,23,CRITICAL
CUST002699,26,33422.020000000004,1285.4623076923078,13803.86,74,65,26,HIGH
CUST002700,18,14740.08,818.8933333333333,4799.3,49,40,18,MEDIUM
CUST002701,18,18404.719999999998,1022.4844444444443,8364.39,52,75,18,CRITICAL
CUST002702,26,11177.71,429.911923076923,1619.58,66,35,26,MEDIUM
CUST002703,24,13540.58,564.1908333333333,2251.68,65,40,24,MEDIUM
CUST002704,18,16440.43,913.3572222222223,3642.25,47,40,18,MEDIUM
CUST002705,31,54082.15,1744.585483870968,34780.84,83,60,31,HIGH
CUST002706,17,16317.0,959.8235294117648,9514.06,47,75,17,CRITICAL
CUST002707,21,32266.83,1536.5157142857145,6079.42,60,55,21,HIGH
CUST002708,19,15387.69,809.8784210526316,3005.67,47,40,19,MEDIUM
CUST002709,21,24082.1,1146.7666666666667,8236.08,63,80,21,CRITICAL
CUST002710,18,8694.77,483.0427777777778,2019.72,47,35,18,MEDIUM
CUST002711,11,13372.56,1215.6872727272728,6142.21,32,40,11,MEDIUM
CUST002712,27,20712.34,767.1237037037037,4121.54,73,40,27,MEDIUM
CUST002713,25,18938.09,757.5236,4653.17,65,40,25,MEDIUM
CUST002714,22,16179.09,735.4131818181818,2954.72,51,35,22,MEDIUM
CUST002715,26,27552.300000000003,1059.7038461538464,5674.39,69,50,26,HIGH
CUST002716,21,13593.019999999999,647.2866666666666,5699.16,54,50,21,HIGH
CUST002717,20,13007.6,650.38,4620.49,54,40,20,MEDIUM
CUST002718,22,13749.4,624.9727272727273,4349.69,58,40,22,MEDIUM
CUST002719,27,33314.21,1233.8596296296296,10420.46,98,65,27,HIGH
CUST002720,16,9817.82,613.61375,3541.02,56,55,16,HIGH
CUST002721,24,14167.22,590.3008333333333,3094.02,70,40,24,MEDIUM
CUST002722,24,14777.67,615.73625,2975.43,62,40,24,MEDIUM
CUST002723,23,29436.87,1279.8639130434783,14077.4,64,70,23,CRITICAL
CUST002724,20,17099.239999999998,854.9619999999999,8563.81,53,70,20,CRITICAL
CUST002725,24,18132.62,755.5258333333333,2002.21,69,40,24,MEDIUM
CUST002726,19,19252.09,1013.2678947368421,4114.59,53,40,19,MEDIUM
CUST002727,26,23620.45,908.4788461538462,8057.6,68,70,26,CRITICAL
CUST002728,24,17365.89,723.57875,3820.16,62,40,24,MEDIUM
CUST002729,27,29331.84,1086.3644444444444,5779.77,74,55,27,HIGH
CUST002730,26,8061.17,310.045,1428.73,70,40,26,MEDIUM
CUST002731,27,15105.59,559.4662962962963,5126.06,96,65,27,HIGH
CUST002732,26,13227.76,508.76,3026.49,70,40,26,MEDIUM
CUST002733,13,16224.62,1248.0476923076924,11152.17,31,35,13,MEDIUM
CUST002734,25,20212.89,808.5156,3065.55,69,40,25,MEDIUM
CUST002735,27,14496.48,536.9066666666666,1939.55,77,40,27,MEDIUM
CUST002736,21,30100.3,1433.347619047619,8650.26,61,70,21,CRITICAL
CUST002737,24,44535.58,1855.6491666666668,23884.15,67,55,24,HIGH
CUST002738,29,16107.16,555.4193103448276,2858.25,80,40,29,MEDIUM
CUST002739,21,16865.78,803.1323809523809,3762.03,53,40,21,MEDIUM
CUST002740,21,15213.07,724.4319047619048,3095.7,61,40,21,MEDIUM
CUST002741,18,19061.649999999998,1058.9805555555554,9763.13,48,85,18,CRITICAL
CUST002742,30,18209.63,606.9876666666667,5827.51,80,60,30,HIGH
CUST002743,19,10139.67,533.6668421052632,1977.3,47,35,19,MEDIUM
CUST002744,24,16127.98,671.9991666666666,2562.54,66,40,24,MEDIUM
CUST002745,16,9446.07,590.379375,1960.82,46,40,16,MEDIUM
CUST002746,27,24240.75,897.8055555555555,4167.3,65,40,27,MEDIUM
CUST002747,27,25634.96,949.442962962963,8299.89,74,65,27,HIGH
CUST002748,33,19951.19,604.5815151515151,4552.98,91,40,33,MEDIUM
CUST002749,17,9198.32,541.0776470588235,1789.22,46,40,17,MEDIUM
CUST002750,27,16504.37,611.2729629629629,3299.98,75,40,27,MEDIUM
CUST002751,19,14290.130000000001,752.1121052631579,4644.1,48,35,19,MEDIUM
CUST002752,21,16527.34,787.0161904761904,3764.69,60,40,21,MEDIUM
CUST002753,26,12873.32,495.1276923076923,2800.36,67,40,26,MEDIUM
CUST002754,19,11127.04,585.6336842105263,3682.04,55,40,19,MEDIUM
CUST002755,24,11727.18,488.6325,2087.69,59,40,24,MEDIUM
CUST002756,25,18410.95,736.438,3598.56,63,40,25,MEDIUM
CUST002757,26,20281.17,780.045,6540.65,75,55,26,HIGH
CUST002758,17,18555.39,1091.4935294117647,9409.2,47,80,17,CRITICAL
CUST002759,24,17428.89,726.20375,4459.73,64,40,24,MEDIUM
CUST002760,29,25160.11,867.59,3380.95,77,40,29,MEDIUM
CUST002761,18,12041.08,668.9488888888889,3155.57,27,20,0,LOW
CUST002762,23,15828.58,688.1991304347827,2809.34,66,40,23,MEDIUM
CUST002763,28,22932.82,819.0292857142857,6187.7,82,50,28,HIGH
CUST002764,26,10936.85,420.6480769230769,1785.85,70,40,26,MEDIUM
CUST002765,28,22641.53,808.6260714285714,6043.09,73,50,28,HIGH
CUST002766,28,20543.46,733.6949999999999,4768.66,70,40,28,MEDIUM
CUST002767,18,17879.03,993.2794444444444,6732.44,49,55,18,HIGH
CUST002768,27,15736.78,582.8437037037037,3072.38,76,40,27,MEDIUM
CUST002769,20,18386.31,919.3155,6913.57,53,55,20,HIGH
CUST002770,18,20436.739999999998,1135.3744444444444,10108.24,51,50,18,HIGH
CUST002771,19,14433.19,759.6415789473684,2421.0,53,40,19,MEDIUM
CUST002772,31,16188.33,522.2041935483871,2998.03,84,40,31,MEDIUM
CUST002773,31,25047.86,807.9954838709677,4971.87,81,40,31,MEDIUM
CUST002774,14,9375.56,669.6828571428571,1977.34,42,40,14,MEDIUM
CUST002775,29,19382.48,668.3613793103448,4111.83,78,40,29,MEDIUM
CUST002776,18,10950.01,608.3338888888889,1561.21,48,40,18,MEDIUM
CUST002777,24,13840.78,576.6991666666667,2769.64,70,40,24,MEDIUM
CUST002778,24,20976.4,874.0166666666668,3808.72,66,40,24,MEDIUM
CUST002779,16,7641.2,477.575,2324.01,48,40,16,MEDIUM
CUST002780,24,17757.2,739.8833333333333,4433.92,64,40,24,MEDIUM
CUST002781,28,12665.8,452.34999999999997,1940.44,75,40,28,MEDIUM
CUST002782,30,35658.689999999995,1188.6229999999998,9102.38,113,90,30,CRITICAL
CUST002783,26,13588.7,522.6423076923077,3322.03,67,40,26,MEDIUM
CUST002784,25,15948.71,637.9484,3377.6,64,40,25,MEDIUM
CUST002785,23,22058.22,959.053043478261,3733.76,86,50,23,HIGH
CUST002786,31,23246.3,749.8806451612903,3743.4,88,40,31,MEDIUM
CUST002787,21,9225.59,439.31380952380954,1452.62,52,40,21,MEDIUM
CUST002788,25,29517.24,1180.6896000000002,17015.86,65,65,25,HIGH
CUST002789,23,13544.18,588.8773913043478,1335.74,63,40,23,MEDIUM
CUST002790,17,13923.119999999999,819.0070588235294,2912.0,41,35,17,MEDIUM
CUST002791,27,17919.81,663.6966666666667,3884.87,75,40,27,MEDIUM
CUST002792,29,24763.98,853.9303448275862,3860.46,77,40,29,MEDIUM
CUST002793,19,15736.440000000002,828.2336842105265,9387.2,51,75,19,CRITICAL
CUST002794,14,4231.46,302.2471428571429,1095.69,52,55,14,HIGH
CUST002795,15,8025.77,535.0513333333333,2064.12,39,40,15,MEDIUM
CUST002796,31,15783.9,509.158064516129,2445.25,83,40,31,MEDIUM
CUST002797,28,17681.41,631.4789285714286,3385.62,78,40,28,MEDIUM
CUST002798,24,22593.329999999998,941.38875,13132.26,69,70,24,CRITICAL
CUST002799,20,10053.91,502.6955,1826.49,53,40,20,MEDIUM
CUST002800,28,14362.35,512.9410714285715,3210.59,76,40,28,MEDIUM
CUST002801,27,22143.22,820.1192592592593,4405.21,75,40,27,MEDIUM
CUST002802,22,9658.52,439.0236363636364,1904.13,59,40,22,MEDIUM
CUST002803,22,16601.14,754.5972727272728,3506.01,60,40,22,MEDIUM
CUST002804,29,16115.38,555.7027586206897,2186.12,77,40,29,MEDIUM
CUST002805,21,22841.94,1087.7114285714285,6112.57,61,55,21,HIGH
CUST002806,30,14927.52,497.584,2039.06,80,40,30,MEDIUM
CUST002807,23,7972.09,346.61260869565217,1020.37,89,55,23,HIGH
CUST002808,34,20238.31,595.2444117647059,3732.16,100,40,34,MEDIUM
CUST002809,18,22904.36,1272.4644444444446,8060.94,53,70,18,CRITICAL
CUST002810,15,5719.73,381.3153333333333,1163.26,25,15,0,LOW
CUST002811,26,16116.380000000001,619.8607692307693,5583.36,72,65,26,HIGH
CUST002812,29,20537.12,708.1765517241379,4951.12,81,40,29,MEDIUM
CUST002813,25,17950.21,718.0083999999999,3079.26,62,40,25,MEDIUM
CUST002814,25,10869.539999999999,434.78159999999997,1690.57,65,35,25,MEDIUM
CUST002815,20,12194.43,609.7215,2104.44,53,40,20,MEDIUM
CUST002816,16,10214.08,638.38,3329.45,40,40,16,MEDIUM
CUST002817,24,39237.44,1634.8933333333334,12956.62,71,55,24,HIGH
CUST002818,25,25926.28,1037.0511999999999,6724.79,69,55,25,HIGH
CUST002819,20,10914.2,545.71,4325.88,53,40,20,MEDIUM
CUST002820,24,14329.119999999999,597.0466666666666,2987.25,62,40,24,MEDIUM
CUST002821,33,15407.07,466.8809090909091,2168.75,85,35,33,MEDIUM
CUST002822,28,25823.36,922.2628571428571,5340.11,78,55,28,HIGH
CUST002823,33,41270.35,1250.6166666666666,9111.61,87,65,33,HIGH
CUST002824,27,19836.89,734.6996296296296,2952.76,74,40,27,MEDIUM
CUST002825,31,37747.68,1217.6670967741936,15680.61,85,55,31,HIGH
CUST002826,26,23330.77,897.3373076923077,4820.69,73,40,26,MEDIUM
CUST002827,24,19193.14,799.7141666666666,6578.1,63,55,24,HIGH
CUST002828,25,12714.27,508.5708,2568.91,67,40,25,MEDIUM
CUST002829,19,10093.84,531.2547368421052,3951.93,51,50,19,HIGH
CUST002830,21,27095.79,1290.2757142857142,14249.39,58,50,21,HIGH
CUST002831,22,5492.42,249.65545454545455,1281.39,57,40,22,MEDIUM
CUST002832,18,6170.0,342.77777777777777,1090.8,44,40,18,MEDIUM
CUST002833,24,11930.29,497.0954166666667,2151.17,67,40,24,MEDIUM
CUST002834,28,21266.89,759.5317857142857,3173.17,73,40,28,MEDIUM
CUST002835,17,5717.7,336.33529411764704,1266.5,43,40,17,MEDIUM
CUST002836,22,15956.369999999999,725.2895454545454,6825.84,57,65,22,HIGH
CUST002837,20,16687.9,834.3950000000001,3967.71,52,40,20,MEDIUM
CUST002838,25,24230.24,969.2096,10064.39,74,55,25,HIGH
CUST002839,23,47558.56,2067.7634782608693,25119.16,68,80,23,CRITICAL
