customer_id,transaction_count,alert_count,maximum_aml_risk_score,average_aml_risk_score,maximum_ml_score,maximum_rule_score,pep_indicator,sanctions_indicator,adverse_media_indicator,customer_alert_rate,customer_risk_level
CUST004924,35,0,14.000006180481199,11.850006114929794,0.0004963815854733514,40,0,0,0,0.0,LOW
CUST002095,27,0,14.000006093409503,11.60185305177496,2.670407876878157e-05,40,0,0,0,0.0,LOW
CUST001631,28,0,14.000005701018193,11.875000379428226,1.4252545482415758e-05,40,0,0,0,0.0,LOW
CUST000703,30,0,14.000005527293338,11.900003508382962,0.00023003506330423676,40,0,0,0,0.0,LOW
CUST003650,24,0,14.000005380436484,11.520833557521494,1.345109121154955e-05,40,0,0,0,0.0,LOW
CUST000705,27,0,14.00000532914684,11.731481889696461,1.3322867100291214e-05,40,0,0,0,0.0,LOW
CUST003816,32,0,14.000005307844143,11.593752957381849,0.00019629730314502542,40,0,0,0,0.0,LOW
CUST001888,29,0,14.000004929358703,11.948276037933267,1.2323396754207905e-05,40,0,0,0,0.0,LOW
CUST002739,21,0,14.000004834886377,11.416667303303392,1.5582407837737002e-05,40,0,0,0,0.0,LOW
CUST002271,22,0,14.000004389804351,12.25000020179317,1.0974510876042484e-05,40,0,0,0,0.0,LOW
CUST003688,36,0,14.000004247490466,11.715277900935275,1.061872616559074e-05,40,0,0,0,0.0,LOW
CUST003894,23,0,14.000003987384742,11.641304554399392,9.96846185642291e-06,40,0,0,0,0.0,LOW
CUST000164,17,0,14.000003913195906,11.838235524305642,9.782989764293454e-06,40,0,0,0,0.0,LOW
CUST004669,18,0,14.00000387318347,11.666667013280119,9.682958675556708e-06,40,0,0,0,0.0,LOW
CUST003434,23,0,14.000003838411669,11.717391489849275,9.596029172368066e-06,40,0,0,0,0.0,LOW
CUST002025,31,0,14.000003414906026,11.629034526085363,0.00014966184548025004,40,0,0,0,0.0,LOW
CUST003523,26,0,14.000003327528772,11.711538591853904,8.318821930700835e-06,40,0,0,0,0.0,LOW
CUST004370,27,0,14.000003028977845,11.731481694879706,7.57244461348781e-06,40,0,0,0,0.0,LOW
CUST004465,27,0,14.000002971150519,11.796296518876463,7.586996040833991e-06,40,0,0,0,0.0,LOW
CUST003462,32,0,14.000002970611582,11.757812803638261,1.0398661100871205e-05,40,0,0,0,0.0,LOW
CUST003585,35,0,14.000002826237163,11.500001550209456,0.00011069503170112946,40,0,0,0,0.0,LOW
CUST000863,27,0,14.000002804232095,11.666666787229936,7.010580236081163e-06,40,0,0,0,0.0,LOW
CUST000573,31,0,14.00000251469599,11.854850347775075,0.0008955571772333872,40,0,0,0,0.0,LOW
CUST002988,30,0,14.000002248206492,11.666666779775428,5.6205162280420245e-06,40,0,0,0,0.0,LOW
CUST001556,30,0,14.000002210623462,11.550007137923318,0.000412498357414719,40,0,0,0,0.0,LOW
CUST001461,32,0,14.000002057337296,12.085937650210363,6.2580640193325e-06,40,0,0,0,0.0,LOW
CUST004734,38,0,14.0000019122157,11.421052757217284,7.0551386454719125e-06,40,0,0,0,0.0,LOW
CUST003501,23,0,14.000001826193133,12.173915368698829,0.00012494717132548283,40,0,0,0,0.0,LOW
CUST003483,22,0,14.000001735653202,11.534091088920208,5.498368504346865e-06,40,0,0,0,0.0,LOW
CUST001378,26,0,14.000001685811894,11.375000443949485,2.272566842740768e-05,40,0,0,0,0.0,LOW
CUST002287,17,0,14.000001667978768,12.044117788891883,4.169946920312461e-06,40,0,0,0,0.0,LOW
CUST002636,23,0,14.000001645314882,11.64130457846303,9.119411637943236e-06,40,0,0,0,0.0,LOW
CUST001750,30,0,14.000001635559714,11.78333363784625,1.4252281847607805e-05,40,0,0,0,0.0,LOW
CUST001362,22,0,14.000001590300803,11.534130204728427,0.002144777915872306,40,0,0,0,0.0,LOW
CUST000502,31,0,14.000001543333346,11.685598613039454,0.008869290072934414,40,0,0,0,0.0,LOW
CUST002862,30,0,14.000001529898126,11.725162209859027,0.012095009020059999,40,0,0,0,0.0,LOW
CUST003463,25,0,14.000001504013358,11.830007449463363,0.00046177482816913616,40,0,0,0,0.0,LOW
CUST003904,27,0,14.000001473023206,11.73148274336197,4.382933484974627e-05,40,0,0,0,0.0,LOW
CUST001153,28,0,14.000001430019713,11.937500051509733,3.575049283012072e-06,40,0,0,0,0.0,LOW
CUST002784,25,0,14.000001242381265,11.48000005201563,3.1059531630573514e-06,40,0,0,0,0.0,LOW
CUST003832,21,0,14.000001225179293,11.666669478435926,0.00014325738488638878,40,0,0,0,0.0,LOW
CUST003423,28,0,14.000001174664868,12.00000837672565,0.0005831665656385666,40,0,0,0,0.0,LOW
CUST002673,31,0,14.000001140160736,11.911298218859226,0.000609110057198332,40,0,0,0,0.0,LOW
CUST002577,20,0,14.000001139887098,11.812500060370395,2.849717744087201e-06,40,0,0,0,0.0,LOW
CUST002940,17,0,14.000001134246888,11.735294185937693,2.835617221590949e-06,40,0,0,0,0.0,LOW
CUST002753,26,0,14.000001083786065,11.509615442734056,2.709465164582772e-06,40,0,0,0,0.0,LOW
CUST003512,24,0,14.000001069758877,11.520833378881898,2.6743971933179512e-06,40,0,0,0,0.0,LOW
CUST001469,30,0,14.00000102710025,11.608333502120304,9.57183189396269e-06,40,0,0,0,0.0,LOW
CUST001821,19,0,14.00000099638964,12.157894795583383,2.490974097831569e-06,40,0,0,0,0.0,LOW
CUST004610,26,0,14.000000987689353,11.846154516264837,4.0253544539658884e-05,40,0,0,0,0.0,LOW
CUST002686,33,0,14.000000950508644,11.772731976951706,0.0003817257613481458,40,0,0,0,0.0,LOW
CUST004254,20,0,14.000000948113641,11.987502247717696,0.00010998606982609835,40,0,0,0,0.0,LOW
CUST000610,22,0,14.000000924171832,11.852274551893306,9.790052878618023e-05,40,0,0,0,0.0,LOW
CUST003052,26,0,14.000000872831889,11.711540697411428,0.00013754614613135444,40,0,0,0,0.0,LOW
CUST004138,27,0,14.000000823616913,11.925926150702388,1.2986119901267845e-05,40,0,0,0,0.0,LOW
CUST003991,34,0,14.000000805620381,11.78989673231987,0.26467158578232997,40,0,0,0,0.0,LOW
CUST004835,32,0,14.000000762741534,11.812500627040711,4.7568976831595954e-05,40,0,0,0,0.0,LOW
CUST000903,25,0,14.000000747482188,11.900000081856268,3.1838044581179e-06,40,0,0,0,0.0,LOW
CUST001481,22,0,14.000000730492507,12.011363671519018,1.8262312676371837e-06,40,0,0,0,0.0,LOW
CUST002255,38,0,14.000000709545981,11.421135818676207,0.0077574802693451145,40,0,0,0,0.0,LOW
CUST000936,24,0,14.000000708085908,11.59381073005205,0.0036227379817132216,40,0,0,0,0.0,LOW
CUST002745,16,0,14.00000070621506,12.031250219342263,7.005202239006018e-06,40,0,0,0,0.0,LOW
CUST000886,21,0,14.000000704618765,11.750000050733501,1.7615469128517663e-06,40,0,0,0,0.0,LOW
CUST004192,23,0,14.000000692140782,11.565217686829978,7.790015749019601e-06,40,0,0,0,0.0,LOW
CUST004643,10,0,14.000000689725614,12.250000069018434,1.724314035397288e-06,40,0,0,0,0.0,LOW
CUST003710,24,0,14.000000636798353,12.10416719840375,3.0220031801370946e-05,40,0,0,0,0.0,LOW
CUST001162,25,0,14.000000615694237,11.97000048685247,2.348221429678694e-05,40,0,0,0,0.0,LOW
CUST001322,30,0,14.000000603049775,11.491666988742514,2.01613107427602e-05,40,0,0,0,0.0,LOW
CUST001369,26,0,14.000000588527504,11.846154908127087,6.646729181838784e-05,40,0,0,0,0.0,LOW
CUST000746,38,0,14.000000563568086,11.605263294724196,1.1566013811226113e-05,40,0,0,0,0.0,LOW
CUST000267,15,0,14.00000053187367,11.43333783456898,0.0001647058598566156,40,0,0,0,0.0,LOW
CUST003700,26,0,14.000000529147085,11.509616947668176,8.005083656256487e-05,40,0,0,0,0.0,LOW
CUST002268,28,0,14.000000528658125,11.750000019654253,1.3216453146867748e-06,40,0,0,0,0.0,LOW
CUST001253,27,0,14.000000517291753,11.731483003055091,5.066782415960778e-05,40,0,0,0,0.0,LOW
CUST001415,27,0,14.00000051372022,11.796296319137737,1.2843005515777592e-06,40,0,0,0,0.0,LOW
CUST002294,21,0,14.000000502514883,11.416666692173205,1.2562872094303413e-06,40,0,0,0,0.0,LOW
CUST004019,25,0,14.00000049933645,11.760000290890956,1.2717824526132646e-05,40,0,0,0,0.0,LOW
CUST001581,23,0,14.000000489947924,11.641311445713404,0.0003906857008059099,40,0,0,0,0.0,LOW
CUST002773,31,0,14.000000487828439,11.572601332721263,0.001578855558018338,40,0,0,0,0.0,LOW
CUST000623,23,0,14.000000485920246,11.641304372785822,1.2148006166488602e-06,40,0,0,0,0.0,LOW
CUST001065,29,0,14.00000048019954,11.586206921810874,1.2004988506475485e-06,40,0,0,0,0.0,LOW
CUST003244,30,0,14.000000459381928,11.841668851289734,0.0001562391312073321,40,0,0,0,0.0,LOW
CUST004305,27,0,14.000000457945974,11.47222223926287,1.144864934669837e-06,40,0,0,0,0.0,LOW
CUST002923,21,0,14.000000457009754,11.750000022434767,1.1425243883404965e-06,40,0,0,0,0.0,LOW
CUST000556,26,0,14.00000045687257,11.778846321340593,9.189548603996906e-06,40,0,0,0,0.0,LOW
CUST002321,20,0,14.000000456693888,11.987500022904147,1.1417347215397468e-06,40,0,0,0,0.0,LOW
CUST002565,28,0,14.000000450101954,11.625000388289212,1.3477824537190213e-05,40,0,0,0,0.0,LOW
CUST004456,21,0,14.000000448910864,11.500000035754502,1.1222771607153244e-06,40,0,0,0,0.0,LOW
CUST000569,31,0,14.00000043674026,11.403228016156405,0.0001562281189237138,40,0,0,0,0.0,LOW
CUST004822,22,0,14.00000042283635,11.772727296925256,1.0570908767363752e-06,40,0,0,0,0.0,LOW
CUST001376,35,0,14.000000394800155,11.700000012817837,9.870003877770393e-07,40,0,0,0,0.0,LOW
CUST004584,17,0,14.000000389697808,11.5294118167727,1.0719966400098992e-06,40,0,0,0,0.0,LOW
CUST003200,22,0,14.000000373249298,11.534090940191946,9.331232447488687e-07,40,0,0,0,0.0,LOW
CUST003193,30,0,14.000000371880798,11.725000013144063,9.297019974753328e-07,40,0,0,0,0.0,LOW
CUST000742,25,0,14.000000365570349,11.90000001486696,9.139258724325431e-07,40,0,0,0,0.0,LOW
CUST002512,14,0,14.000000362649748,12.250000819672376,2.778184865825132e-05,40,0,0,0,0.0,LOW
CUST003054,30,0,14.000000355221436,11.95833352427178,1.3385241169968037e-05,40,0,0,0,0.0,LOW
CUST002917,27,0,14.000000338572468,11.731481500346943,8.464311706347644e-07,40,0,0,0,0.0,LOW
CUST001823,24,0,14.000000329837757,11.52083369244392,1.6218160718792593e-05,40,0,0,0,0.0,LOW
CUST000984,23,0,14.00000032653669,12.326087200989575,1.3236720611642882e-05,40,0,0,0,0.0,LOW
CUST001947,22,0,14.000000312015892,11.85227283116244,4.620430816442692e-06,40,0,0,0,0.0,LOW
CUST002159,31,0,14.000000311715354,11.516159027971959,0.002310175902668247,40,0,0,0,0.0,LOW
CUST002429,20,0,14.000000308945891,12.075000112840312,2.4666152970521634e-06,40,0,0,0,0.0,LOW
CUST002768,27,0,14.000000307879155,11.925927020515992,7.253921819142302e-05,40,0,0,0,0.0,LOW
CUST002232,11,0,14.000000295413434,11.772727299583039,7.385335873521641e-07,40,0,0,0,0.0,LOW
CUST004133,25,0,14.000000291313317,11.690000328653088,1.972852875256467e-05,40,0,0,0,0.0,LOW
CUST002259,24,0,14.000000280196858,11.447916678477908,7.004921450425097e-07,40,0,0,0,0.0,LOW
CUST002546,24,0,14.000000277536046,11.520833344909521,6.938401132273227e-07,40,0,0,0,0.0,LOW
CUST003842,21,0,14.000000273810027,12.083333527604331,9.514027987060998e-06,40,0,0,0,0.0,LOW
CUST003668,26,0,14.000000264398254,12.317307716184432,7.900581442246973e-07,40,0,0,0,0.0,LOW
CUST004044,25,0,14.00000026151909,11.9000000370661,1.6456783756842243e-06,40,0,0,0,0.0,LOW
CUST002937,25,0,14.00000025516529,11.690000033202555,1.4157385707118236e-06,40,0,0,0,0.0,LOW
CUST002130,22,0,14.000000254206217,11.613636375413963,6.35515543813304e-07,40,0,0,0,0.0,LOW
CUST000274,34,0,14.000000251870198,11.7353007917138,0.0002756819436784809,40,0,0,0,0.0,LOW
CUST001267,25,0,14.000000250246618,11.76000002670413,9.881949305302216e-07,40,0,0,0,0.0,LOW
CUST002475,25,0,14.000000248553018,11.620001202965412,7.159699511265292e-05,40,0,0,0,0.0,LOW
CUST003677,28,0,14.000000244966566,11.875000013590153,6.124164169928542e-07,40,0,0,0,0.0,LOW
CUST002514,22,0,14.000000240890268,11.931818200163656,6.022256712386661e-07,40,0,0,0,0.0,LOW
CUST003920,30,0,14.000000238385352,11.550000009211944,5.959633796601395e-07,40,0,0,0,0.0,LOW
CUST001594,21,0,14.000000237382794,11.583333375928813,1.641613168967938e-06,40,0,0,0,0.0,LOW
CUST004152,23,0,14.000000233029114,11.489131077688759,3.518826275325269e-05,40,0,0,0,0.0,LOW
CUST001141,28,0,14.000000224216661,11.562500012986039,5.605416523757148e-07,40,0,0,0,0.0,LOW
CUST004000,29,0,14.000000222105555,11.526062244650364,0.01444262854775,40,0,0,0,0.0,LOW
CUST003005,26,0,14.000000215410939,11.644232846543236,0.00013016687506511195,40,0,0,0,0.0,LOW
CUST003490,27,0,14.000000215086297,11.861111129351038,5.377157422745634e-07,40,0,0,0,0.0,LOW
CUST003766,21,0,14.000000213412832,11.750288124241873,0.015125940300460002,40,0,0,0,0.0,LOW
CUST000724,26,0,14.000000207184442,11.442308715533805,5.003938147711923e-05,40,0,0,0,0.0,LOW
CUST001952,19,0,14.00000020662063,12.065789486507713,5.165515729394687e-07,40,0,0,0,0.0,LOW
CUST004621,27,0,14.000000202489657,11.92592856014436,0.00017584796564934293,40,0,0,0,0.0,LOW
CUST001503,25,0,14.000000199488092,11.690000811207888,5.0167716455557875e-05,40,0,0,0,0.0,LOW
CUST002033,24,0,14.00000019585971,11.88542002052798,0.0001971351105771166,40,0,0,0,0.0,LOW
CUST003123,29,0,14.000000192622734,11.5258673716938,0.0003716887545836485,40,0,0,0,0.0,LOW
CUST004542,22,0,14.000000185768105,11.454546506384347,5.7363893505517485e-05,40,0,0,0,0.0,LOW
CUST000890,29,0,14.00000018045343,11.948275872911715,4.5113357440328836e-07,40,0,0,0,0.0,LOW
CUST002209,22,0,14.000000173857483,11.693182082920181,1.3309709207696474e-05,40,0,0,0,0.0,LOW
CUST004494,23,0,14.00000017318336,11.869581880992351,0.0009577234667123076,40,0,0,0,0.0,LOW
CUST003888,37,0,14.000000167634127,11.729837196650339,0.006818521176321578,40,0,0,0,0.0,LOW
CUST000862,25,0,14.000000167147535,11.550000010202512,4.178688387296511e-07,40,0,0,0,0.0,LOW
CUST003738,23,0,14.000000165591707,11.793478272358055,4.1397926784076103e-07,40,0,0,0,0.0,LOW
CUST003640,22,0,14.000000161204248,12.011363643920015,4.0301061839171904e-07,40,0,0,0,0.0,LOW
CUST002348,28,0,14.000000158867438,11.687500005941448,3.9716859444018093e-07,40,0,0,0,0.0,LOW
CUST002593,30,0,14.000000153167168,11.49166667198379,3.8291791897852286e-07,40,0,0,0,0.0,LOW
CUST001499,22,0,14.00000015293858,11.6931818255882,3.8234644731975283e-07,40,0,0,0,0.0,LOW
CUST003313,24,0,14.000000142000477,11.447918231186874,5.3790839043404306e-05,40,0,0,0,0.0,LOW
CUST000643,21,0,14.000000140478301,12.000000008350078,3.511957511248433e-07,40,0,0,0,0.0,LOW
CUST002005,30,0,14.00000013984442,11.900000183963567,8.137325114938108e-06,40,0,0,0,0.0,LOW
CUST002971,31,0,14.00000013969081,11.741935933028104,3.435097851963945e-05,40,0,0,0,0.0,LOW
CUST004110,19,0,14.000000136531218,11.513157901990311,3.413280461824446e-07,40,0,0,0,0.0,LOW
CUST001678,17,0,14.000000133907898,11.632352949062588,3.3476974305122585e-07,40,0,0,0,0.0,LOW
CUST003436,14,0,14.000000133846152,12.125000009567874,3.3461538011667194e-07,40,0,0,0,0.0,LOW
CUST003778,33,0,14.000000131692847,11.77272823548125,7.899942459302074e-05,40,0,0,0,0.0,LOW
CUST004716,18,0,14.000000128573728,11.763890136427657,5.574885605778824e-05,40,0,0,0,0.0,LOW
CUST004783,29,0,14.00000012798444,11.767244209262682,0.0002047733436481556,40,0,0,0,0.0,LOW
CUST003491,25,0,14.00000012555353,11.690000005357302,3.138838244052426e-07,40,0,0,0,0.0,LOW
CUST000004,27,0,14.000000125140646,11.731481521008506,1.2234718787527508e-06,40,0,0,0,0.0,LOW
CUST001128,23,0,14.000000123515697,11.5652191099188,9.820572489036055e-05,40,0,0,0,0.0,LOW
CUST001037,27,0,14.00000012307755,11.601851928393094,4.835502545464306e-06,40,0,0,0,0.0,LOW
CUST000352,36,0,14.000000122106217,11.666795427426683,0.01120394715797,40,0,0,0,0.0,LOW
CUST004290,28,0,14.000000115546806,11.687500025795009,1.4625837710776e-06,40,0,0,0,0.0,LOW
CUST001205,37,0,14.000000107873717,11.682432561760466,1.1481497257885893e-05,40,0,0,0,0.0,LOW
CUST000629,30,0,14.000000101213907,11.491666693796931,1.4444083499088242e-06,40,0,0,0,0.0,LOW
CUST001509,29,0,14.000000100491372,11.7672413836809,2.5122843051869823e-07,40,0,0,0,0.0,LOW
CUST001959,34,0,14.000000100402934,11.477941352519235,4.862137598032015e-06,40,0,0,0,0.0,LOW
CUST001455,34,0,14.000000098999925,11.477946154261051,0.000422820413156674,40,0,0,0,0.0,LOW
CUST004091,28,0,14.00000009499464,11.750037003189007,0.0009993577945259285,40,0,0,0,0.0,LOW
CUST001527,25,0,14.000000092500612,11.690003161901881,0.00019737596643190674,40,0,0,0,0.0,LOW
CUST002491,28,0,14.000000089205312,11.875000005984683,2.230132790762473e-07,40,0,0,0,0.0,LOW
CUST002495,26,0,14.000000088988921,11.576923840292055,4.935522426262679e-05,40,0,0,0,0.0,LOW
CUST001448,28,0,14.000000085080103,11.687503527602953,0.0002323808259876822,40,0,0,0,0.0,LOW
CUST000771,35,0,14.0000000847595,11.850000020751741,1.3172977518373972e-06,40,0,0,0,0.0,LOW
CUST003186,20,0,14.000000084096722,11.637500041937631,1.861916118525456e-06,40,0,0,0,0.0,LOW
CUST004667,24,0,14.000000083310704,11.885417705112333,5.785269736778588e-05,40,0,0,0,0.0,LOW
CUST004250,24,0,14.000000082782622,12.031250005068307,2.0695655524554222e-07,40,0,0,0,0.0,LOW
CUST004690,21,0,14.000000082049311,11.833333347397238,5.261744157437033e-07,40,0,0,0,0.0,LOW
CUST003444,24,0,14.000000080221712,11.958333558145677,1.3030617333492138e-05,40,0,0,0,0.0,LOW
CUST002920,27,0,14.000000079913494,11.990740751690938,3.955987666304037e-07,40,0,0,0,0.0,LOW
CUST000851,26,0,14.000000077271023,11.846154778208017,5.9955800532197604e-05,40,0,0,0,0.0,LOW
CUST003139,15,0,14.000000076931675,5.366666759837492,1.2730877386774128e-06,40,0,0,0,0.0,LOW
CUST004649,28,0,14.000000075615434,11.750000171634426,1.1056389943902372e-05,40,0,0,0,0.0,LOW
CUST000575,18,0,14.00000007560224,12.250000004687857,1.8900559820176303e-07,40,0,0,0,0.0,LOW
CUST003388,24,0,14.00000007510269,11.593750004431357,1.877567251934673e-07,40,0,0,0,0.0,LOW
CUST002042,25,0,14.000000074699079,11.690505076801077,0.031106627744910003,40,0,0,0,0.0,LOW
CUST003748,22,0,14.000000073778553,12.011378022599223,0.0007813348983215391,40,0,0,0,0.0,LOW
CUST001928,26,0,14.000000069152318,11.711538487218544,8.431736164224527e-07,40,0,0,0,0.0,LOW
CUST000889,28,0,14.000000069086331,12.062500003751095,1.7271582661409672e-07,40,0,0,0,0.0,LOW
CUST004381,28,0,14.000000065566379,11.625045538045837,0.0019269521472606627,40,0,0,0,0.0,LOW
CUST001185,21,0,14.000000065533682,11.666666722416537,2.3666709792844896e-06,40,0,0,0,0.0,LOW
CUST004268,23,0,14.000000063432083,11.336956811579014,1.4861503133462478e-05,40,0,0,0,0.0,LOW
CUST001682,25,0,14.000000062225661,11.34000005098101,3.028192779327958e-06,40,0,0,0,0.0,LOW
CUST003254,28,0,14.000000057186442,11.812500014242193,7.901793689022538e-07,40,0,0,0,0.0,LOW
CUST003690,24,0,14.000000055857804,11.958333341815873,2.951937920047334e-07,40,0,0,0,0.0,LOW
CUST002262,19,0,14.000000054497834,12.342109264698797,0.000189932173399182,40,0,0,0,0.0,LOW
CUST002550,30,0,14.000000054083422,11.608334083109982,4.599462375015625e-05,40,0,0,0,0.0,LOW
CUST001252,27,0,14.000000052307705,11.472222336041826,6.27503213910573e-06,40,0,0,0,0.0,LOW
CUST003044,29,0,14.000000051746145,11.88793772351363,0.0004838892091397964,40,0,0,0,0.0,LOW
CUST005000,30,0,14.000000051079784,11.666668370959488,6.813260712936813e-05,40,0,0,0,0.0,LOW
CUST000972,29,0,14.000000050989893,12.068966038964358,1.9844765146286382e-05,40,0,0,0,0.0,LOW
CUST003949,31,0,14.000000050635434,11.572581208585182,4.341318711992333e-05,40,0,0,0,0.0,LOW
CUST002017,17,0,14.000000050352309,11.941176627184035,6.529225036304656e-06,40,0,0,0,0.0,LOW
CUST003804,20,0,14.000000049284978,11.637500003195473,1.2321244533261047e-07,40,0,0,0,0.0,LOW
CUST000887,29,0,14.000000048938928,11.586206898866164,1.223473190903378e-07,40,0,0,0,0.0,LOW
CUST004756,22,0,14.000000048932101,11.613636365886968,1.2233025157851294e-07,40,0,0,0,0.0,LOW
CUST000173,25,0,14.00000004885498,11.830005157467491,0.0003086847410743108,40,0,0,0,0.0,LOW
CUST002432,23,0,14.000000048571293,11.945652464921643,1.4117812308561702e-05,40,0,0,0,0.0,LOW
CUST004769,25,0,14.000000047392456,11.690000002726363,1.1848114193138095e-07,40,0,0,0,0.0,LOW
CUST004003,28,0,14.000000046219531,11.56250183060779,0.0001105984018846939,40,0,0,0,0.0,LOW
CUST002849,31,0,14.00000004581775,11.685483875395756,2.2228215754639104e-07,40,0,0,0,0.0,LOW
CUST002205,23,0,14.000000045525493,12.17391306667436,1.2186484170588076e-06,40,0,0,0,0.0,LOW
CUST003744,24,0,14.000000045326153,11.812500004915323,1.66630581378384e-07,40,0,0,0,0.0,LOW
CUST004355,28,0,14.00000004528709,11.375566940385015,0.03711348226626,40,0,0,0,0.0,LOW
CUST001612,26,0,14.000000044612225,11.913461543050378,1.1153056204953997e-07,40,0,0,0,0.0,LOW
CUST002834,28,0,14.000000044372564,11.56250053663799,2.956646644388385e-05,40,0,0,0,0.0,LOW
CUST003838,23,0,14.000000044183649,11.565217394008355,1.1045912023501421e-07,40,0,0,0,0.0,LOW
CUST004900,22,0,14.000000043981505,11.852272802949301,3.735814192263647e-06,40,0,0,0,0.0,LOW
CUST003577,24,0,14.000000043597199,12.031250171917328,1.0063435560666024e-05,40,0,0,0,0.0,LOW
CUST000512,22,0,14.000000043585398,11.931818183816636,1.089634980452837e-07,40,0,0,0,0.0,LOW
CUST001204,23,0,14.000000042489999,12.173913063329652,1.0311969738895156e-06,40,0,0,0,0.0,LOW
CUST003111,31,0,14.000000039783181,11.967742541718096,4.615048122122045e-05,40,0,0,0,0.0,LOW
CUST004354,21,0,14.00000003832676,12.333333360177757,6.784730582202667e-07,40,0,0,0,0.0,LOW
CUST003428,25,0,14.000000038113946,11.970000059077774,3.4280380262720976e-06,40,0,0,0,0.0,LOW
CUST004698,24,0,14.00000003777064,11.958333335567803,9.442659902673187e-08,40,0,0,0,0.0,LOW
CUST004125,18,0,14.000000036705284,12.152777779913086,9.176321206227299e-08,40,0,0,0,0.0,LOW
CUST000417,26,0,14.000000036344547,11.778846200531218,2.9197266942346614e-06,40,0,0,0,0.0,LOW
CUST004720,20,0,14.000000035207641,11.900000004028348,1.0990616726016976e-07,40,0,0,0,0.0,LOW
CUST002566,20,0,14.000000034968911,11.987506645873465,0.0003322062503578198,40,0,0,0,0.0,LOW
CUST001010,22,0,14.000000034656104,11.45454593261206,1.9869384257308087e-05,40,0,0,0,0.0,LOW
CUST003803,26,0,14.000000034213066,11.711560978601112,0.0014309338547244675,40,0,0,0,0.0,LOW
CUST002966,35,0,14.0000000329254,11.75000009601373,4.86549492138272e-06,40,0,0,0,0.0,LOW
CUST000908,22,0,14.000000032261754,11.613642681949807,0.00017374175249124132,40,0,0,0,0.0,LOW
CUST000844,26,0,14.000000031767733,11.846153908645906,2.277664441435963e-06,40,0,0,0,0.0,LOW
CUST003294,29,0,14.000000031293938,11.646556335425984,0.00032220921466274586,40,0,0,0,0.0,LOW
CUST002735,27,0,14.000000031110622,11.990741515840549,5.176850572203939e-05,40,0,0,0,0.0,LOW
CUST002985,24,0,14.000000031105516,11.812500003213836,7.776379297575512e-08,40,0,0,0,0.0,LOW
CUST004629,24,0,14.00000003108676,11.37500201619629,7.452685361989158e-05,40,0,0,0,0.0,LOW
CUST003358,19,0,14.000000030062,11.789473695086542,4.2859573920122725e-07,40,0,0,0,0.0,LOW
CUST002812,29,0,14.000000029150904,11.88793147356342,2.670690178472266e-05,40,0,0,0,0.0,LOW
CUST003196,25,0,14.000000029007987,11.83000001881169,1.0356329381207326e-06,40,0,0,0,0.0,LOW
CUST004348,27,0,14.000000028549444,11.73148597174683,0.0002930729929461234,40,0,0,0,0.0,LOW
CUST000272,27,0,14.000000028074602,11.666666668063105,7.018650570136623e-08,40,0,0,0,0.0,LOW
CUST001292,28,0,14.000000027748813,11.375008858322927,0.0006199802426657613,40,0,0,0,0.0,LOW
CUST003447,30,0,14.00000002720952,11.9000023680107,0.00017230078631891437,40,0,0,0,0.0,LOW
CUST004325,24,0,14.000000027087937,11.593750749710205,4.460392540273663e-05,40,0,0,0,0.0,LOW
CUST003029,19,0,14.000000026051028,11.328947369849134,6.512756983684077e-08,40,0,0,0,0.0,LOW
CUST003437,29,0,14.000000025853137,11.767241473353803,6.707945945806308e-06,40,0,0,0,0.0,LOW
CUST002791,27,0,14.000000025534764,11.861112165349008,6.864613090788088e-05,40,0,0,0,0.0,LOW
CUST000787,19,0,14.000000025498052,11.973684393381706,8.375054872788629e-06,40,0,0,0,0.0,LOW
CUST004500,15,0,14.000000025317034,11.550000010818735,2.75785096700113e-07,40,0,0,0,0.0,LOW
CUST002640,25,0,14.000000024096725,11.480000033357822,1.1796855685992524e-06,40,0,0,0,0.0,LOW
CUST003568,21,0,14.00000002282889,11.41666805556812,7.28602187466531e-05,40,0,0,0,0.0,LOW
CUST004007,22,0,14.000000022308653,11.534096993787854,0.00015958587837993886,40,0,0,0,0.0,LOW
CUST000531,24,0,14.000000021929468,11.593750079169533,4.356328190715053e-06,40,0,0,0,0.0,LOW
CUST002949,23,0,14.000000021872387,12.097826131642218,2.5110364078934357e-06,40,0,0,0,0.0,LOW
CUST000234,30,0,14.000000021794099,11.550000004341939,1.9183919264859863e-07,40,0,0,0,0.0,LOW
CUST001993,29,0,14.000000021667152,11.46551727818938,2.0150457225838825e-06,40,0,0,0,0.0,LOW
CUST001974,22,0,14.000000021571873,12.011363637354101,5.392968311041365e-08,40,0,0,0,0.0,LOW
CUST000905,33,0,14.000000020074838,11.825761366607503,0.0002558761030403841,40,0,0,0,0.0,LOW
CUST003795,21,0,14.000000019798327,12.000000024784717,8.709269023473485e-07,40,0,0,0,0.0,LOW
CUST003241,25,0,14.000000019778653,11.620005618997057,0.0003134424298753655,40,0,0,0,0.0,LOW
CUST004172,24,0,14.000000019268397,11.593750040431809,2.372582234675535e-06,40,0,0,0,0.0,LOW
CUST002224,24,0,14.000000019247294,11.593750001924555,6.733153964203302e-08,40,0,0,0,0.0,LOW
CUST001588,31,0,14.000000019029295,11.459688058192254,0.0004753702663093664,40,0,0,0,0.0,LOW
CUST001657,25,0,14.000000018852631,11.900000006085765,3.1974162053452155e-07,40,0,0,0,0.0,LOW
