customer_id,customer_type,state,occupation,annual_income_usd,customer_since,pep_flag,sanctions_flag,adverse_media_flag,expected_monthly_volume_usd,risk_rating
CUST002688,Individual,OH,Retail Worker,128703.85,2023-10-18,1,0,0,18817.1,HIGH
CUST002689,Individual,MA,Construction Worker,28785.25,2019-12-03,0,0,0,3607.43,LOW
CUST002690,Individual,PA,Doctor,128115.46,2025-08-06,0,0,0,13301.92,LOW
CUST002691,Individual,WA,Doctor,181840.68,2023-03-10,0,0,0,20391.64,LOW
CUST002692,Individual,VA,Retail Worker,32604.91,2023-03-01,0,0,0,4855.61,LOW
CUST002693,Individual,IL,Construction Worker,69665.89,2022-07-19,0,0,0,6907.44,LOW
CUST002694,Individual,VA,Retail Worker,93238.81,2024-08-05,0,0,0,3518.6,LOW
CUST002695,Business,NJ,Lawyer,96255.13,2017-04-19,0,0,0,3186.84,LOW
CUST002696,Individual,OH,Sales Manager,60146.22,2025-04-04,0,0,0,6515.39,LOW
CUST002697,Individual,FL,Trader,53634.64,2017-10-11,0,0,0,5749.64,LOW
CUST002698,Individual,IL,Student,88420.96,2025-03-08,1,0,0,10479.8,HIGH
CUST002699,Individual,GA,Doctor,94315.75,2022-05-15,0,0,0,3640.34,LOW
CUST002700,Individual,WA,Restaurant Owner,49882.73,2021-06-18,0,0,0,7138.86,LOW
CUST002701,Individual,MA,Software Engineer,43869.13,2019-01-07,0,0,0,4119.08,LOW
CUST002702,Business,OH,Lawyer,164824.67,2020-02-16,0,0,0,17503.46,LOW
CUST002703,Individual,NC,Construction Worker,80436.88,2019-07-21,0,0,0,2361.35,LOW
CUST002704,Individual,NJ,Restaurant Owner,17130.84,2018-08-26,0,0,0,2486.06,LOW
CUST002705,Individual,MD,Retail Worker,165483.3,2020-09-25,0,0,0,15774.53,LOW
CUST002706,Individual,NJ,Small Business Owner,50873.65,2021-12-30,0,0,0,4854.38,LOW
CUST002707,Individual,PA,Doctor,78325.19,2018-05-06,0,0,0,11196.15,LOW
CUST002708,Individual,OH,Small Business Owner,95693.45,2022-08-29,0,0,0,13508.93,LOW
CUST002709,Individual,FL,Sales Manager,28591.05,2020-04-13,0,0,0,1502.1,LOW
CUST002710,Individual,TX,Small Business Owner,62163.41,2021-06-30,0,0,0,8789.12,LOW
CUST002711,Individual,MD,Retail Worker,176604.24,2019-03-12,0,0,0,20676.41,LOW
CUST002712,Individual,GA,Sales Manager,152257.28,2019-01-30,0,0,0,4166.15,LOW
CUST002713,Individual,IL,Small Business Owner,62100.53,2020-03-11,0,0,0,3414.31,LOW
CUST002714,Individual,CA,Real Estate Agent,119435.93,2021-01-26,0,0,0,9151.48,LOW
CUST002715,Individual,CA,Real Estate Agent,130109.88,2025-02-24,0,0,0,12731.62,LOW
CUST002716,Individual,OH,Student,125865.52,2023-06-04,0,0,0,14180.79,LOW
CUST002717,Individual,NJ,Doctor,35608.04,2021-02-02,0,0,0,1825.85,LOW
CUST002718,Business,PA,Doctor,217943.49,2018-12-06,0,0,0,28242.77,LOW
CUST002719,Business,NY,Restaurant Owner,55478.21,2019-03-26,1,0,0,7251.8,HIGH
CUST002720,Individual,CO,Sales Manager,80524.14,2019-03-14,0,0,1,8404.7,MEDIUM
CUST002721,Business,OH,Accountant,59689.47,2018-01-08,0,0,0,8364.69,LOW
CUST002722,Individual,NJ,Doctor,87080.49,2021-01-31,0,0,0,11026.38,LOW
CUST002723,Individual,VA,Student,42764.84,2025-02-23,0,0,0,2253.83,LOW
CUST002724,Individual,CA,Construction Worker,64790.45,2025-03-18,0,0,0,8088.09,LOW
CUST002725,Individual,CA,Small Business Owner,84460.19,2021-01-01,0,0,0,12174.96,LOW
CUST002726,Individual,GA,Construction Worker,166252.87,2024-12-01,0,0,0,7016.01,LOW
CUST002727,Individual,MA,Retail Worker,153705.99,2025-03-14,0,0,0,22646.62,LOW
CUST002728,Individual,NY,Restaurant Owner,158847.97,2023-10-27,0,0,0,4467.46,LOW
CUST002729,Individual,NJ,Small Business Owner,131908.97,2022-12-30,0,0,0,11907.54,LOW
CUST002730,Individual,MD,Sales Manager,249093.19,2023-09-16,0,0,0,30323.77,LOW
CUST002731,Individual,GA,Small Business Owner,62109.35,2019-04-03,1,0,0,7689.43,HIGH
CUST002732,Individual,MD,Consultant,67690.02,2017-08-10,0,0,0,7908.5,LOW
CUST002733,Individual,PA,Sales Manager,65902.42,2024-08-16,0,0,0,6008.25,LOW
CUST002734,Business,GA,Teacher,72078.31,2025-11-30,0,0,0,7667.01,LOW
CUST002735,Business,NJ,Lawyer,29486.86,2020-10-19,0,0,0,3317.02,LOW
CUST002736,Individual,WA,Retail Worker,89084.26,2019-09-21,0,0,0,7734.06,LOW
CUST002737,Business,NC,Doctor,103536.47,2020-04-26,0,0,0,10297.8,LOW
CUST002738,Individual,TX,Retail Worker,63445.02,2022-12-01,0,0,0,8298.36,LOW
CUST002739,Business,OH,Sales Manager,23932.01,2020-04-19,0,0,0,1534.28,LOW
CUST002740,Individual,NJ,Consultant,76052.05,2025-12-15,0,0,0,6875.17,LOW
CUST002741,Individual,FL,Trader,32327.84,2022-04-10,0,0,0,842.46,LOW
CUST002742,Individual,CA,Teacher,99011.93,2025-08-08,0,0,0,10983.35,LOW
CUST002743,Individual,NY,Sales Manager,81047.93,2018-08-21,0,0,0,4005.65,LOW
CUST002744,Individual,VA,Lawyer,86382.06,2025-01-30,0,0,0,7353.29,LOW
CUST002745,Individual,VA,Trader,37630.48,2018-04-30,0,0,0,1929.53,LOW
CUST002746,Individual,MD,Consultant,170292.5,2024-02-12,0,0,0,4758.26,LOW
CUST002747,Individual,NY,Consultant,83774.12,2021-07-25,0,0,0,7154.53,LOW
CUST002748,Individual,OH,Trader,41398.05,2025-06-09,0,0,0,3233.36,LOW
CUST002749,Individual,MA,Real Estate Agent,109317.36,2022-08-13,0,0,0,8542.46,LOW
CUST002750,Individual,TX,Small Business Owner,79919.2,2021-02-10,0,0,0,4083.93,LOW
CUST002751,Individual,FL,Construction Worker,247518.21,2018-10-24,0,0,0,35494.25,LOW
CUST002752,Individual,CA,Sales Manager,52358.78,2022-10-16,0,0,0,1331.92,LOW
CUST002753,Individual,NC,Sales Manager,33334.45,2024-07-15,0,0,0,4548.26,LOW
CUST002754,Individual,VA,Accountant,90519.34,2025-09-04,0,0,0,10600.97,LOW
CUST002755,Business,OH,Sales Manager,144811.79,2021-04-04,0,0,0,6735.05,LOW
CUST002756,Individual,OH,Lawyer,339481.0,2022-07-13,0,0,0,28524.55,LOW
CUST002757,Individual,MD,Trader,692000.05,2020-09-03,0,0,0,102835.54,LOW
CUST002758,Business,OH,Doctor,27348.36,2022-11-16,0,0,0,2884.22,LOW
CUST002759,Individual,NY,Student,68688.63,2019-12-17,0,0,0,2810.88,LOW
CUST002760,Individual,FL,Restaurant Owner,33406.48,2025-09-14,0,0,0,2746.19,LOW
CUST002761,Individual,CO,Retail Worker,63859.71,2017-03-29,0,0,0,5333.91,LOW
CUST002762,Individual,GA,Doctor,375289.06,2025-04-08,0,0,0,47017.31,LOW
CUST002763,Individual,MA,Small Business Owner,44021.39,2024-05-24,0,0,0,6141.88,LOW
CUST002764,Individual,OH,Real Estate Agent,73937.47,2024-05-27,0,0,0,2608.53,LOW
CUST002765,Individual,NJ,Construction Worker,51414.91,2025-02-07,0,0,0,3303.65,LOW
CUST002766,Business,NJ,Retail Worker,39069.65,2023-08-16,0,0,0,2434.23,LOW
CUST002767,Individual,OH,Restaurant Owner,240519.61,2023-08-20,0,0,0,35959.13,LOW
CUST002768,Individual,WA,Accountant,27576.69,2017-02-21,0,0,0,2617.12,LOW
CUST002769,Individual,MD,Lawyer,71083.42,2021-10-14,0,0,0,9594.76,LOW
CUST002770,Individual,CO,Small Business Owner,79413.17,2017-02-10,0,0,0,6214.41,LOW
CUST002771,Individual,CA,Doctor,73406.0,2024-11-03,0,0,0,8466.68,LOW
CUST002772,Individual,FL,Student,61085.67,2022-11-09,0,0,0,3715.43,LOW
CUST002773,Individual,IL,Construction Worker,214178.76,2017-02-08,0,0,0,29765.12,LOW
CUST002774,Individual,NY,Software Engineer,19006.2,2025-06-12,0,0,0,1556.48,LOW
CUST002775,Individual,PA,Doctor,99601.95,2025-01-26,0,0,0,12496.63,LOW
CUST002776,Individual,PA,Small Business Owner,102528.18,2024-04-22,0,0,0,5841.76,LOW
CUST002777,Individual,NJ,Consultant,90380.76,2022-11-22,0,0,0,10095.58,LOW
CUST002778,Individual,VA,Consultant,43704.0,2024-08-22,0,0,0,3305.98,LOW
CUST002779,Individual,IL,Student,164146.33,2022-09-22,0,0,0,4748.74,LOW
CUST002780,Individual,PA,Trader,158892.09,2017-07-28,0,0,0,12175.27,LOW
CUST002781,Individual,TX,Teacher,42714.16,2018-08-23,0,0,0,4004.57,LOW
CUST002782,Business,TX,Student,34427.8,2018-08-28,1,0,0,1513.8,HIGH
CUST002783,Business,CA,Construction Worker,30364.42,2021-09-06,0,0,0,1457.16,LOW
CUST002784,Individual,IL,Consultant,86834.28,2023-11-29,0,0,0,7216.61,LOW
CUST002785,Business,TX,Accountant,77315.65,2022-11-27,1,0,0,5245.19,HIGH
CUST002786,Individual,TX,Accountant,59309.41,2017-08-02,0,0,0,4750.24,LOW
CUST002787,Business,CO,Trader,290134.43,2021-06-16,0,0,0,23966.08,LOW
CUST002788,Individual,NJ,Consultant,55577.77,2021-09-13,0,0,0,2362.58,LOW
CUST002789,Business,PA,Construction Worker,84720.96,2023-09-23,0,0,0,4036.9,LOW
CUST002790,Business,CA,Real Estate Agent,66101.37,2021-04-26,0,0,0,8660.65,LOW
CUST002791,Individual,FL,Restaurant Owner,268678.32,2024-09-19,0,0,0,12181.83,LOW
CUST002792,Business,OH,Restaurant Owner,20577.63,2024-05-04,0,0,0,2227.31,LOW
CUST002793,Individual,GA,Construction Worker,61316.36,2022-10-26,0,0,0,4740.74,LOW
CUST002794,Individual,NY,Software Engineer,111804.77,2022-11-13,0,0,1,16326.8,MEDIUM
CUST002795,Individual,NY,Restaurant Owner,64905.72,2017-09-26,0,0,0,2158.96,LOW
CUST002796,Individual,VA,Retail Worker,32126.2,2023-08-06,0,0,0,4137.81,LOW
CUST002797,Individual,NC,Lawyer,84122.68,2024-01-22,0,0,0,7270.82,LOW
CUST002798,Individual,MA,Restaurant Owner,26144.21,2018-11-14,0,0,0,671.1,LOW
CUST002799,Business,GA,Retail Worker,115947.88,2017-06-11,0,0,0,6720.05,LOW
CUST002800,Individual,MD,Consultant,57332.47,2018-04-10,0,0,0,4355.1,LOW
CUST002801,Individual,GA,Trader,51394.51,2019-04-03,0,0,0,3303.35,LOW
CUST002802,Business,NY,Real Estate Agent,148041.05,2022-06-28,0,0,0,10408.2,LOW
CUST002803,Business,NY,Student,39071.46,2024-02-09,0,0,0,5453.75,LOW
CUST002804,Business,FL,Real Estate Agent,27519.23,2025-12-03,0,0,0,1929.56,LOW
CUST002805,Individual,IL,Restaurant Owner,41499.21,2022-10-01,0,0,0,3210.12,LOW
CUST002806,Business,IL,Lawyer,283734.39,2018-05-03,0,0,0,34088.26,LOW
CUST002807,Individual,FL,Trader,39059.7,2022-11-10,0,0,1,4852.36,MEDIUM
CUST002808,Individual,PA,Restaurant Owner,95114.2,2018-10-13,0,0,0,3377.62,LOW
CUST002809,Individual,GA,Sales Manager,129757.56,2023-08-02,0,0,0,14663.74,LOW
CUST002810,Individual,WA,Construction Worker,40717.2,2021-10-22,0,0,0,3474.05,LOW
CUST002811,Individual,GA,Student,40751.5,2021-06-23,0,0,0,1700.63,LOW
CUST002812,Individual,CO,Restaurant Owner,84317.65,2021-11-07,0,0,0,4897.91,LOW
CUST002813,Individual,MA,Teacher,86829.6,2018-12-20,0,0,0,2659.54,LOW
CUST002814,Individual,NY,Lawyer,180086.85,2020-03-13,0,0,0,12611.42,LOW
CUST002815,Individual,NC,Lawyer,45489.78,2017-07-18,0,0,0,2589.54,LOW
CUST002816,Individual,MD,Trader,58690.23,2024-11-02,0,0,0,4270.47,LOW
CUST002817,Individual,GA,Teacher,474587.38,2020-09-08,0,0,0,46292.47,LOW
CUST002818,Individual,NY,Software Engineer,23389.37,2021-12-28,0,0,0,2725.85,LOW
CUST002819,Individual,GA,Consultant,20470.62,2020-09-17,0,0,0,2060.76,LOW
CUST002820,Individual,MA,Retail Worker,30523.95,2023-03-15,0,0,0,3351.44,LOW
CUST002821,Business,PA,Real Estate Agent,153474.08,2021-09-21,0,0,0,20443.5,LOW
CUST002822,Individual,OH,Consultant,56407.54,2024-02-17,0,0,0,7571.47,LOW
CUST002823,Individual,WA,Lawyer,56394.28,2019-03-14,0,0,0,7477.31,LOW
CUST002824,Individual,VA,Retail Worker,40048.59,2018-12-02,0,0,0,1767.99,LOW
CUST002825,Individual,TX,Retail Worker,136245.72,2018-05-18,0,0,0,7682.03,LOW
CUST002826,Business,CO,Doctor,30832.77,2018-04-14,0,0,0,2706.83,LOW
CUST002827,Individual,FL,Sales Manager,51393.51,2022-07-03,0,0,0,3589.45,LOW
CUST002828,Individual,FL,Restaurant Owner,41092.29,2022-05-29,0,0,0,1703.63,LOW
CUST002829,Individual,VA,Software Engineer,13203.88,2021-09-26,0,0,0,805.02,LOW
CUST002830,Individual,WA,Restaurant Owner,54961.49,2023-08-11,0,0,0,8075.41,LOW
CUST002831,Individual,NC,Software Engineer,72169.8,2022-04-21,0,0,0,4933.95,LOW
CUST002832,Individual,GA,Consultant,45304.16,2018-09-16,0,0,0,3504.92,LOW
CUST002833,Individual,TX,Small Business Owner,62998.4,2025-02-15,0,0,0,1625.37,LOW
CUST002834,Individual,MA,Small Business Owner,64057.5,2024-02-22,0,0,0,7361.93,LOW
CUST002835,Individual,IL,Construction Worker,68787.46,2024-11-10,0,0,0,5275.57,LOW
CUST002836,Business,GA,Construction Worker,37801.8,2019-08-25,0,0,0,1432.41,LOW
CUST002837,Business,PA,Consultant,36416.42,2018-10-25,0,0,0,5319.33,LOW
CUST002838,Individual,NY,Trader,77323.92,2019-01-21,0,0,0,9447.37,LOW
CUST002839,Individual,VA,Student,28732.57,2022-02-16,0,0,0,3326.33,LOW
CUST002840,Individual,CA,Teacher,65255.27,2020-11-19,0,0,0,9444.66,LOW
CUST002841,Individual,GA,Sales Manager,217143.19,2020-01-04,0,0,0,16488.77,LOW
CUST002842,Individual,OH,Retail Worker,73131.04,2025-09-05,0,0,0,8396.66,LOW
CUST002843,Business,CO,Software Engineer,22879.01,2018-01-18,0,0,0,1161.7,LOW
CUST002844,Business,NC,Accountant,84299.0,2020-10-25,0,0,0,9453.3,LOW
CUST002845,Individual,MD,Small Business Owner,127677.41,2023-06-15,0,0,0,3416.63,LOW
CUST002846,Individual,NC,Restaurant Owner,44724.97,2021-07-11,0,0,1,1824.25,MEDIUM
CUST002847,Individual,CO,Consultant,61754.6,2017-06-25,0,0,0,4826.58,LOW
CUST002848,Individual,CA,Retail Worker,42393.3,2017-08-16,0,0,0,1123.91,LOW
CUST002849,Individual,GA,Small Business Owner,55538.14,2023-07-23,0,0,0,4595.54,LOW
CUST002850,Individual,CO,Software Engineer,48661.25,2022-08-01,0,0,0,4396.49,LOW
CUST002851,Individual,WA,Real Estate Agent,99551.26,2020-09-27,0,0,0,10224.0,LOW
CUST002852,Individual,OH,Student,220381.17,2022-06-09,0,0,0,8274.95,LOW
CUST002853,Individual,CA,Restaurant Owner,77841.77,2020-06-16,0,0,0,3707.33,LOW
CUST002854,Business,GA,Construction Worker,27532.18,2021-06-24,0,0,0,2798.93,LOW
CUST002855,Individual,FL,Consultant,388238.47,2019-10-18,0,0,0,41647.69,LOW
CUST002856,Individual,OH,Small Business Owner,109549.03,2021-09-08,0,0,0,3093.39,LOW
CUST002857,Individual,NC,Construction Worker,125047.53,2017-12-16,0,0,0,11572.64,LOW
CUST002858,Individual,CA,Software Engineer,71956.81,2023-11-08,0,0,0,8859.52,LOW
CUST002859,Individual,NC,Construction Worker,87248.65,2018-03-17,0,0,0,2934.84,LOW
CUST002860,Individual,GA,Small Business Owner,60057.43,2024-09-09,0,0,0,4603.2,LOW
CUST002861,Business,NC,Lawyer,134948.13,2021-05-31,0,0,0,8881.46,LOW
CUST002862,Individual,IL,Small Business Owner,54991.35,2024-01-07,0,0,0,7655.25,LOW
CUST002863,Business,NY,Restaurant Owner,103087.84,2025-08-19,0,0,0,4971.44,LOW
CUST002864,Individual,IL,Teacher,140836.62,2020-10-16,0,0,0,9125.52,LOW
CUST002865,Individual,VA,Small Business Owner,168569.11,2017-10-15,0,0,0,23145.48,LOW
CUST002866,Individual,VA,Retail Worker,146679.64,2022-08-18,0,0,0,9729.5,LOW
CUST002867,Individual,TX,Teacher,38557.43,2022-11-05,0,0,0,3524.86,LOW
CUST002868,Individual,GA,Consultant,208465.41,2019-09-25,1,0,0,6072.48,HIGH
CUST002869,Individual,NJ,Teacher,115498.37,2023-05-23,0,0,0,17106.79,LOW
CUST002870,Individual,PA,Doctor,91480.31,2020-11-23,0,0,0,11720.31,LOW
CUST002871,Business,NC,Small Business Owner,98598.69,2017-03-15,0,0,0,10283.86,LOW
CUST002872,Business,IL,Retail Worker,67662.67,2021-01-02,0,0,0,2205.42,LOW
CUST002873,Business,CA,Software Engineer,55378.08,2025-09-30,0,0,0,1902.72,LOW
CUST002874,Individual,WA,Retail Worker,59024.92,2024-10-24,0,0,0,5496.5,LOW
CUST002875,Individual,MD,Doctor,173256.1,2025-10-20,0,0,0,10505.05,LOW
CUST002876,Individual,OH,Accountant,79057.21,2023-01-15,0,0,0,8130.93,LOW
CUST002877,Individual,PA,Teacher,90071.58,2018-03-06,0,0,0,8986.81,LOW
CUST002878,Individual,NJ,Trader,77989.98,2021-01-11,0,0,0,10125.55,LOW
CUST002879,Individual,NC,Retail Worker,48586.07,2025-09-16,0,0,0,2923.53,LOW
CUST002880,Individual,MA,Construction Worker,18579.42,2019-04-26,0,0,0,1806.53,LOW
CUST002881,Individual,GA,Software Engineer,123613.06,2021-09-27,0,0,0,15101.86,LOW
CUST002882,Business,WA,Small Business Owner,115387.22,2017-02-05,0,0,0,9963.3,LOW
CUST002883,Individual,GA,Small Business Owner,74443.6,2020-01-19,0,0,0,9590.6,LOW
CUST002884,Individual,TX,Lawyer,36922.96,2019-10-18,0,0,1,1528.96,MEDIUM
CUST002885,Individual,NJ,Real Estate Agent,244941.74,2025-04-10,0,0,0,28593.82,LOW
CUST002886,Business,OH,Consultant,60083.75,2020-12-09,0,0,0,8584.33,LOW
CUST002887,Individual,NC,Consultant,88133.4,2022-06-21,0,0,0,5859.59,LOW
CUST002888,Individual,OH,Lawyer,47486.32,2025-05-24,0,0,0,3361.65,LOW
CUST002889,Individual,GA,Sales Manager,31192.29,2020-08-12,0,0,0,1105.57,LOW
CUST002890,Business,CA,Consultant,110029.61,2024-07-23,0,0,0,11573.64,LOW
CUST002891,Individual,TX,Retail Worker,28274.56,2025-07-15,0,0,0,2659.4,LOW
CUST002892,Individual,FL,Teacher,87039.59,2023-12-11,0,0,0,2614.95,LOW
CUST002893,Individual,MA,Retail Worker,87204.09,2018-09-11,0,0,0,10379.6,LOW
CUST002894,Individual,NJ,Trader,36221.11,2017-06-19,0,0,0,4660.23,LOW
CUST002895,Individual,NY,Small Business Owner,32291.92,2017-05-26,0,0,0,4468.88,LOW
CUST002896,Business,WA,Restaurant Owner,45454.19,2019-05-18,0,0,0,4237.09,LOW
CUST002897,Individual,IL,Construction Worker,49877.69,2018-02-24,0,0,1,4068.65,MEDIUM
CUST002898,Individual,NC,Lawyer,27747.92,2022-06-19,0,0,0,3732.57,LOW
CUST002899,Individual,VA,Small Business Owner,36094.71,2021-09-10,0,0,0,2701.22,LOW
CUST002900,Individual,MD,Real Estate Agent,78793.18,2018-07-27,0,0,0,8425.39,LOW
CUST002901,Individual,GA,Real Estate Agent,273347.33,2022-05-14,0,0,0,27859.64,LOW
CUST002902,Individual,WA,Construction Worker,144381.53,2019-10-24,0,0,0,10326.19,LOW
CUST002903,Individual,WA,Doctor,83248.15,2020-07-10,0,0,0,2985.38,LOW
CUST002904,Individual,NY,Student,156164.56,2024-10-17,0,1,0,4322.16,HIGH
CUST002905,Individual,CO,Small Business Owner,158942.0,2017-11-17,0,0,0,12481.67,LOW
CUST002906,Individual,NY,Small Business Owner,61513.16,2021-05-19,0,0,0,5237.86,LOW
CUST002907,Business,TX,Restaurant Owner,88687.63,2023-04-13,1,0,0,11337.36,HIGH
CUST002908,Individual,NJ,Software Engineer,141616.36,2021-06-01,0,0,0,10876.34,LOW
CUST002909,Individual,CA,Real Estate Agent,154763.05,2018-04-22,0,0,0,9308.22,LOW
CUST002910,Individual,MA,Consultant,155731.8,2025-08-31,0,0,0,12888.68,LOW
CUST002911,Individual,VA,Retail Worker,38472.02,2022-01-01,0,0,0,2106.3,LOW
CUST002912,Individual,OH,Doctor,160978.63,2019-02-22,1,0,0,5862.85,HIGH
CUST002913,Individual,NY,Small Business Owner,250946.08,2018-06-17,0,0,0,9819.62,LOW
CUST002914,Business,NY,Student,197989.93,2020-09-24,0,0,0,12848.42,LOW
CUST002915,Individual,NC,Construction Worker,37036.31,2022-05-02,0,0,0,984.59,LOW
CUST002916,Individual,IL,Accountant,31451.72,2023-04-04,0,0,0,1652.01,LOW
CUST002917,Individual,FL,Software Engineer,101482.34,2020-03-10,0,0,0,12527.02,LOW
CUST002918,Business,NY,Student,195611.43,2025-04-11,0,0,0,10627.01,LOW
CUST002919,Individual,FL,Sales Manager,86877.35,2022-05-25,0,0,0,3374.42,LOW
CUST002920,Individual,TX,Consultant,64376.75,2024-06-19,0,0,0,9246.76,LOW
CUST002921,Individual,CA,Student,70729.68,2018-08-02,0,0,0,7271.63,LOW
CUST002922,Individual,WA,Real Estate Agent,145591.98,2020-10-05,0,0,0,4732.21,LOW
CUST002923,Individual,MD,Sales Manager,60851.91,2021-05-13,0,0,0,1994.76,LOW
CUST002924,Individual,CO,Small Business Owner,102525.2,2021-10-14,0,0,0,10407.87,LOW
CUST002925,Individual,OH,Sales Manager,68906.61,2022-12-18,0,0,1,6374.97,MEDIUM
CUST002926,Business,NY,Retail Worker,42100.87,2022-07-27,0,0,1,1412.35,MEDIUM
CUST002927,Individual,GA,Construction Worker,40010.38,2022-08-21,0,0,0,2122.13,LOW
CUST002928,Business,MD,Student,105524.08,2017-09-14,0,0,0,14892.65,LOW
CUST002929,Individual,NC,Software Engineer,12922.57,2024-11-03,0,0,0,1247.05,LOW
CUST002930,Individual,FL,Student,102412.51,2023-08-14,0,0,0,8197.17,LOW
CUST002931,Individual,IL,Small Business Owner,67126.92,2025-03-11,0,0,0,3777.19,LOW
CUST002932,Individual,MA,Accountant,138717.87,2020-11-18,0,0,0,5786.24,LOW
CUST002933,Individual,IL,Doctor,110879.04,2020-12-13,0,0,0,8352.4,LOW
CUST002934,Individual,NY,Real Estate Agent,77207.12,2019-06-01,0,0,0,10831.84,LOW
CUST002935,Individual,NJ,Retail Worker,37476.01,2017-01-19,0,0,0,1165.09,LOW
CUST002936,Individual,NC,Consultant,38818.03,2017-04-20,0,0,0,5778.93,LOW
CUST002937,Individual,WA,Construction Worker,49316.6,2020-12-31,0,0,0,2513.99,LOW
CUST002938,Individual,CA,Construction Worker,131904.0,2023-12-28,0,0,0,10037.36,LOW
CUST002939,Business,GA,Sales Manager,236783.55,2019-11-24,0,0,0,7253.01,LOW
CUST002940,Individual,NJ,Sales Manager,92936.58,2020-08-04,0,0,0,9116.87,LOW
CUST002941,Individual,IL,Doctor,51136.36,2022-02-11,0,0,0,4369.32,LOW
CUST002942,Individual,FL,Teacher,54719.63,2019-09-30,0,0,0,5928.24,LOW
CUST002943,Individual,FL,Teacher,56381.01,2017-09-12,0,0,0,5234.12,LOW
CUST002944,Individual,NJ,Trader,147460.83,2018-09-30,1,0,0,11025.97,HIGH
CUST002945,Individual,FL,Consultant,55668.1,2022-08-05,0,0,0,6525.39,LOW
CUST002946,Individual,IL,Student,72900.22,2022-12-22,0,0,0,2050.51,LOW
CUST002947,Individual,NC,Sales Manager,179757.22,2023-12-22,0,0,0,16650.66,LOW
CUST002948,Individual,NJ,Accountant,51864.14,2018-02-01,0,0,0,2034.86,LOW
CUST002949,Individual,IL,Construction Worker,107724.55,2021-06-10,0,0,0,8564.21,LOW
CUST002950,Business,GA,Student,134664.14,2024-05-18,0,0,0,16683.63,LOW
CUST002951,Business,WA,Construction Worker,78157.45,2018-11-16,0,0,0,3345.73,LOW
CUST002952,Individual,MA,Lawyer,267111.1,2025-12-29,0,0,0,37923.44,LOW
CUST002953,Individual,GA,Sales Manager,221413.66,2022-01-31,0,0,0,30126.23,LOW
CUST002954,Individual,GA,Construction Worker,88987.97,2022-08-29,0,0,0,6839.89,LOW
CUST002955,Business,FL,Student,44478.55,2019-10-08,0,0,0,1145.18,LOW
CUST002956,Individual,NY,Sales Manager,45866.04,2022-12-07,0,0,0,5674.46,LOW
CUST002957,Individual,MD,Small Business Owner,86116.83,2017-10-29,0,0,1,11635.42,MEDIUM
CUST002958,Business,PA,Doctor,36927.93,2017-08-15,0,0,0,1729.79,LOW
CUST002959,Individual,FL,Trader,89326.7,2021-03-11,0,0,0,12463.22,LOW
CUST002960,Individual,NY,Small Business Owner,224696.41,2020-05-20,0,0,0,31291.71,LOW
CUST002961,Individual,IL,Teacher,78108.94,2017-12-22,0,0,0,6554.23,LOW
CUST002962,Individual,MD,Lawyer,74081.96,2018-12-02,0,0,0,9242.05,LOW
CUST002963,Individual,MD,Restaurant Owner,130590.13,2023-12-10,0,0,0,10527.98,LOW
CUST002964,Business,PA,Software Engineer,105491.59,2023-03-21,0,0,0,10075.06,LOW
CUST002965,Business,FL,Doctor,35555.19,2021-11-19,0,0,0,2310.37,LOW
CUST002966,Individual,NC,Small Business Owner,55789.51,2021-05-06,0,0,0,2506.83,LOW
CUST002967,Individual,VA,Real Estate Agent,256867.0,2020-04-29,0,0,0,30391.75,LOW
CUST002968,Individual,PA,Accountant,92668.4,2025-05-01,0,0,0,2332.84,LOW
CUST002969,Business,PA,Accountant,38990.05,2023-12-23,0,0,0,3799.35,LOW
CUST002970,Individual,TX,Software Engineer,66207.14,2019-11-12,0,0,0,8811.23,LOW
CUST002971,Individual,WA,Accountant,23542.48,2021-07-04,0,0,0,1239.74,LOW
CUST002972,Individual,TX,Student,22423.26,2020-09-12,0,0,0,1493.67,LOW
CUST002973,Individual,NY,Accountant,142019.51,2025-10-04,0,0,0,13979.79,LOW
CUST002974,Individual,CA,Restaurant Owner,74782.32,2017-12-31,0,0,0,4177.25,LOW
CUST002975,Individual,CO,Accountant,105083.8,2019-12-04,0,0,0,13759.24,LOW
CUST002976,Individual,NJ,Construction Worker,159192.36,2018-06-03,0,0,0,11274.86,LOW
CUST002977,Business,VA,Doctor,93517.27,2025-10-05,0,0,0,9136.8,LOW
CUST002978,Individual,MA,Lawyer,120784.08,2021-06-15,0,0,0,6433.58,LOW
CUST002979,Individual,CA,Student,88653.81,2025-10-07,0,0,0,2674.98,LOW
CUST002980,Business,NJ,Teacher,173061.47,2024-01-21,0,0,0,8084.14,LOW
CUST002981,Individual,MD,Accountant,237514.55,2020-09-06,0,0,0,7309.48,LOW
CUST002982,Individual,NY,Consultant,85388.3,2023-02-12,0,0,0,7136.37,LOW
CUST002983,Individual,OH,Consultant,83092.25,2021-07-04,0,0,0,8170.43,LOW
CUST002984,Individual,NC,Trader,92350.59,2024-10-16,0,0,0,2824.49,LOW
CUST002985,Individual,NY,Consultant,70028.1,2019-09-09,0,0,0,2542.74,LOW
CUST002986,Business,IL,Accountant,57818.33,2023-07-24,0,0,0,4954.49,LOW
CUST002987,Individual,MA,Real Estate Agent,148250.97,2022-07-30,0,0,0,18516.17,LOW
