customer_id,total_transactions,total_transaction_volume,average_transaction,maximum_transaction,transaction_std,cash_transactions,international_transactions,suspicious_transactions,rule_alerts,unique_counterparties,unique_origin_countries,unique_destination_countries,average_rule_score,maximum_rule_score,average_red_flags,maximum_red_flags,PEP_flag,sanctions_flag,adverse_media_flag,structuring_events,rapid_movement_events,funnel_behavior,layering_behavior,mule_behavior,target,cash_ratio,international_ratio,suspicious_ratio,rule_alert_ratio,structuring_ratio,rapid_movement_ratio
CUST002476,16,13968.42,873.02625,4709.4,1150.0102455710266,3,8,0,16,16,5,7,43.4375,50,3.6875,5,1,0,0,0,0,0,0,0,0,0.1875,0.5,0.0,1.0,0.0,0.0
CUST002477,13,5070.75,390.0576923076923,1199.09,397.0214926624218,3,7,0,13,13,5,4,33.84615384615385,40,2.769230769230769,4,0,0,0,0,0,0,0,0,0,0.23076923076923078,0.5384615384615384,0.0,1.0,0.0,0.0
CUST002478,25,12618.93,504.7572,4137.99,861.0879478965354,7,13,0,25,25,5,6,34.0,40,2.8,4,0,0,0,0,0,0,0,0,0,0.28,0.52,0.0,1.0,0.0,0.0
CUST002479,31,22638.670000000002,730.2796774193549,3763.34,963.1833809767963,8,15,0,31,31,5,9,33.70967741935484,40,2.7419354838709675,4,0,0,0,0,0,0,0,0,0,0.25806451612903225,0.4838709677419355,0.0,1.0,0.0,0.0
CUST002480,27,33814.92,1252.4044444444444,13660.96,2675.5528899697797,3,14,0,27,27,4,7,33.888888888888886,50,2.6666666666666665,4,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.5185185185185185,0.0,1.0,0.0,0.0
CUST002481,23,14212.59,617.9386956521739,2145.67,606.562233937401,0,9,0,23,23,4,5,31.956521739130434,35,2.391304347826087,3,0,0,0,0,0,0,0,0,0,0.0,0.391304347826087,0.0,1.0,0.0,0.0
CUST002482,23,20228.45,879.4978260869566,3884.91,1076.7930009943943,3,9,0,23,23,5,3,32.608695652173914,40,2.5217391304347827,4,0,0,0,0,0,0,0,0,0,0.13043478260869565,0.391304347826087,0.0,1.0,0.0,0.0
CUST002483,18,8629.56,479.41999999999996,1207.15,424.9751029247271,4,11,0,18,18,3,8,34.166666666666664,40,2.8333333333333335,4,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.6111111111111112,0.0,1.0,0.0,0.0
CUST002484,37,31086.2,840.1675675675676,6328.79,1367.7283861681126,7,17,0,37,37,6,9,34.32432432432432,60,2.7027027027027026,5,0,0,0,0,0,0,0,0,0,0.1891891891891892,0.4594594594594595,0.0,1.0,0.0,0.0
CUST002485,26,10977.7,422.2192307692308,1432.49,344.35399804181833,4,12,0,26,26,4,6,33.07692307692308,35,2.6153846153846154,3,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.46153846153846156,0.0,1.0,0.0,0.0
CUST002486,18,18255.04,1014.1688888888889,6800.22,1590.7801538197941,1,8,0,18,17,4,5,33.611111111111114,50,2.5555555555555554,3,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.4444444444444444,0.0,1.0,0.0,0.0
CUST002487,24,14832.41,618.0170833333333,2886.59,653.5159475881158,6,9,0,24,24,6,5,43.125,50,3.625,5,1,0,0,0,0,0,0,0,0,0.25,0.375,0.0,1.0,0.0,0.0
CUST002488,24,19287.829999999998,803.6595833333332,3384.67,853.9254634384165,4,12,0,24,24,6,8,33.333333333333336,40,2.6666666666666665,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.5,0.0,1.0,0.0,0.0
CUST002489,27,27192.25,1007.1203703703703,17439.02,3305.516923594997,5,18,0,27,27,7,8,35.55555555555556,65,2.925925925925926,4,0,0,0,0,0,0,0,0,0,0.18518518518518517,0.6666666666666666,0.0,1.0,0.0,0.0
CUST002490,15,7914.8,527.6533333333333,1130.8,393.94274501808127,4,8,0,15,15,5,3,34.0,40,2.8,4,0,0,0,0,0,0,0,0,0,0.26666666666666666,0.5333333333333333,0.0,1.0,0.0,0.0
CUST002491,28,18033.72,644.0614285714286,3677.75,928.3011218497547,6,16,0,28,28,7,8,33.92857142857143,40,2.7857142857142856,4,0,0,0,0,0,0,0,0,0,0.21428571428571427,0.5714285714285714,0.0,1.0,0.0,0.0
CUST002492,29,24627.19,849.213448275862,3085.13,737.766503631428,2,9,0,29,29,5,3,31.896551724137932,35,2.3793103448275863,3,0,0,0,0,0,0,0,0,0,0.06896551724137931,0.3103448275862069,0.0,1.0,0.0,0.0
CUST002493,15,10896.92,726.4613333333333,6442.58,1594.4346147498118,5,9,0,15,15,5,5,36.0,55,3.0,4,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6,0.0,1.0,0.0,0.0
CUST002494,18,13976.96,776.4977777777777,2135.91,653.8586886958118,3,9,0,18,18,6,6,33.333333333333336,40,2.6666666666666665,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.5,0.0,1.0,0.0,0.0
CUST002495,26,13190.31,507.31961538461536,1960.78,531.9649759183833,5,11,0,26,26,8,8,33.07692307692308,40,2.6153846153846154,4,0,0,0,0,0,0,0,0,0,0.19230769230769232,0.4230769230769231,0.0,1.0,0.0,0.0
CUST002496,26,13492.1,518.9269230769231,2539.19,605.8787827925269,3,14,0,26,26,7,7,33.26923076923077,40,2.6538461538461537,4,0,0,0,0,0,0,0,0,0,0.11538461538461539,0.5384615384615384,0.0,1.0,0.0,0.0
CUST002497,22,11090.41,504.10954545454547,2904.24,641.0401179443211,2,13,0,22,22,8,6,33.40909090909091,35,2.6818181818181817,3,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.5909090909090909,0.0,1.0,0.0,0.0
CUST002498,29,28815.7,993.6448275862069,12207.17,2245.237201377015,4,17,0,29,29,6,7,34.310344827586206,55,2.7586206896551726,4,0,0,0,0,0,0,0,0,0,0.13793103448275862,0.5862068965517241,0.0,1.0,0.0,0.0
CUST002499,27,16967.780000000002,628.4362962962964,3083.58,705.2351240442828,6,17,0,27,27,10,7,34.25925925925926,40,2.8518518518518516,4,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.6296296296296297,0.0,1.0,0.0,0.0
CUST002500,25,24880.43,995.2172,6825.69,1435.9608070745987,6,14,0,25,25,8,5,36.0,65,2.92,4,0,0,0,0,0,0,0,0,0,0.24,0.56,0.0,1.0,0.0,0.0
CUST002501,18,10904.54,605.8077777777778,2771.51,711.2029966898717,3,10,0,18,18,7,4,33.611111111111114,40,2.7222222222222223,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.5555555555555556,0.0,1.0,0.0,0.0
CUST002502,21,13980.130000000001,665.7204761904762,3489.29,927.6014823429088,2,10,0,21,21,5,5,32.857142857142854,40,2.5714285714285716,4,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.47619047619047616,0.0,1.0,0.0,0.0
CUST002503,18,15902.15,883.4527777777778,2724.47,869.625105607925,3,7,0,18,18,7,3,32.77777777777778,40,2.5555555555555554,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.3888888888888889,0.0,1.0,0.0,0.0
CUST002504,28,26306.829999999998,939.5296428571428,7827.87,1556.6454873136472,8,11,0,28,28,7,8,34.107142857142854,50,2.7142857142857144,4,0,0,0,0,0,0,0,0,0,0.2857142857142857,0.39285714285714285,0.0,1.0,0.0,0.0
CUST002505,27,23168.3,858.0851851851852,5286.21,1232.0145311998006,4,10,0,27,27,6,5,33.333333333333336,50,2.5555555555555554,4,0,0,0,0,0,0,0,0,0,0.14814814814814814,0.37037037037037035,0.0,1.0,0.0,0.0
CUST002506,29,14409.68,496.8855172413793,2619.66,522.7504217091023,8,17,0,29,29,8,6,34.310344827586206,40,2.8620689655172415,4,0,0,0,0,0,0,0,0,0,0.27586206896551724,0.5862068965517241,0.0,1.0,0.0,0.0
CUST002507,26,22907.68,881.0646153846154,4767.92,1129.1709187088757,2,16,0,26,26,6,8,33.46153846153846,40,2.6923076923076925,4,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.6153846153846154,0.0,1.0,0.0,0.0
CUST002508,26,20998.11,807.6196153846154,4534.6,1185.0039839274154,3,13,0,26,26,5,8,33.07692307692308,40,2.6153846153846154,4,0,0,0,0,0,0,0,0,0,0.11538461538461539,0.5,0.0,1.0,0.0,0.0
CUST002509,21,21637.77,1030.3700000000001,6704.96,1686.8988867445494,4,11,0,21,21,7,6,34.523809523809526,60,2.761904761904762,5,0,0,0,0,0,0,0,0,0,0.19047619047619047,0.5238095238095238,0.0,1.0,0.0,0.0
CUST002510,30,28011.25,933.7083333333334,6882.36,1413.061556364915,11,11,0,30,30,7,4,34.333333333333336,50,2.7666666666666666,4,0,0,0,0,0,0,0,0,0,0.36666666666666664,0.36666666666666664,0.0,1.0,0.0,0.0
CUST002511,20,21992.9,1099.645,6063.17,1661.139400001349,5,8,0,20,20,5,4,34.25,55,2.7,4,0,0,0,0,0,0,0,0,0,0.25,0.4,0.0,1.0,0.0,0.0
CUST002512,14,7502.15,535.8678571428571,2048.81,561.3017700938058,5,9,0,14,14,6,6,35.0,40,3.0,4,0,0,0,0,0,0,0,0,0,0.35714285714285715,0.6428571428571429,0.0,1.0,0.0,0.0
CUST002513,28,16538.63,590.6653571428571,2048.21,618.0118251983961,4,13,0,28,28,5,9,33.035714285714285,40,2.607142857142857,4,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.4642857142857143,0.0,1.0,0.0,0.0
CUST002514,22,14515.13,659.7786363636363,2790.01,748.2926597534611,4,14,0,22,22,8,7,34.09090909090909,40,2.8181818181818183,4,0,0,0,0,0,0,0,0,0,0.18181818181818182,0.6363636363636364,0.0,1.0,0.0,0.0
CUST002515,20,23598.38,1179.919,10876.97,2385.91904305878,6,8,0,20,20,5,6,34.5,50,2.75,4,0,0,0,0,0,0,0,0,0,0.3,0.4,0.0,1.0,0.0,0.0
CUST002516,21,17955.85,855.0404761904762,6899.86,1587.523483856148,1,14,0,21,21,7,5,35.23809523809524,70,2.8095238095238093,5,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.6666666666666666,0.0,1.0,0.0,0.0
CUST002517,23,14219.24,618.2278260869565,3922.48,849.495082114057,3,15,0,23,23,6,8,33.91304347826087,40,2.782608695652174,4,0,0,0,0,0,0,0,0,0,0.13043478260869565,0.6521739130434783,0.0,1.0,0.0,0.0
CUST002518,25,19098.28,763.9312,4461.41,993.3856077421965,2,10,0,25,25,6,4,32.4,35,2.48,3,0,0,0,0,0,0,0,0,0,0.08,0.4,0.0,1.0,0.0,0.0
CUST002519,29,26624.98,918.1027586206897,4245.21,1055.34200426719,4,12,0,29,29,8,6,32.758620689655174,40,2.5517241379310347,4,0,0,0,0,0,0,0,0,0,0.13793103448275862,0.41379310344827586,0.0,1.0,0.0,0.0
CUST002520,27,18412.27,681.935925925926,2430.3,758.7054857820922,4,15,0,27,27,6,8,33.51851851851852,40,2.7037037037037037,4,0,0,0,0,0,0,0,0,0,0.14814814814814814,0.5555555555555556,0.0,1.0,0.0,0.0
CUST002521,21,15012.69,714.89,2572.16,725.0281354747551,3,9,0,21,20,5,5,32.857142857142854,40,2.5714285714285716,4,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.42857142857142855,0.0,1.0,0.0,0.0
CUST002522,22,11279.86,512.7209090909091,3589.87,772.0261410939837,4,14,0,22,22,9,7,34.09090909090909,40,2.8181818181818183,4,0,0,0,0,0,0,0,0,0,0.18181818181818182,0.6363636363636364,0.0,1.0,0.0,0.0
CUST002523,19,10778.9,567.3105263157895,1959.3,621.0524521011239,5,10,0,19,18,4,5,33.94736842105263,40,2.789473684210526,4,0,0,0,0,0,0,0,0,0,0.2631578947368421,0.5263157894736842,0.0,1.0,0.0,0.0
CUST002524,36,31587.399999999998,877.4277777777777,5473.07,1146.193905914231,9,21,0,36,35,10,9,34.72222222222222,55,2.861111111111111,4,0,0,0,0,0,0,0,0,0,0.25,0.5833333333333334,0.0,1.0,0.0,0.0
CUST002525,20,11960.48,598.024,2538.51,683.1269489279272,4,8,0,20,20,6,3,43.0,50,3.6,5,1,0,0,0,0,0,0,0,0,0.2,0.4,0.0,1.0,0.0,0.0
CUST002526,29,15373.68,530.1268965517241,3526.36,834.9690589267511,5,15,0,29,29,8,8,33.44827586206897,40,2.689655172413793,4,0,0,0,0,0,0,0,0,0,0.1724137931034483,0.5172413793103449,0.0,1.0,0.0,0.0
CUST002527,30,19441.09,648.0363333333333,5658.96,1086.681143191898,9,15,0,30,30,8,6,34.666666666666664,55,2.8333333333333335,4,0,0,0,0,0,0,0,0,0,0.3,0.5,0.0,1.0,0.0,0.0
CUST002528,32,19900.32,621.885,1910.58,549.464999495844,5,16,0,32,32,5,9,33.28125,40,2.65625,4,0,0,0,0,0,0,0,0,0,0.15625,0.5,0.0,1.0,0.0,0.0
CUST002529,16,8754.83,547.176875,3398.68,811.8448837942606,1,7,0,16,16,5,3,32.5,40,2.5,4,0,0,0,0,0,0,0,0,0,0.0625,0.4375,0.0,1.0,0.0,0.0
CUST002530,30,14209.01,473.63366666666667,1994.63,475.2978509385264,5,13,0,30,30,7,9,33.0,40,2.6,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.43333333333333335,0.0,1.0,0.0,0.0
CUST002531,21,12368.39,588.9709523809523,5153.84,1121.18919328945,4,10,0,21,21,6,4,34.285714285714285,55,2.7142857142857144,4,0,0,0,0,0,0,0,0,0,0.19047619047619047,0.47619047619047616,0.0,1.0,0.0,0.0
CUST002532,27,21409.18,792.9325925925926,4255.29,1054.2609575964818,3,14,0,27,27,7,7,33.148148148148145,40,2.6296296296296298,4,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.5185185185185185,0.0,1.0,0.0,0.0
CUST002533,26,15026.17,577.9296153846154,3501.68,739.2762181890109,5,14,0,26,26,6,6,33.65384615384615,40,2.730769230769231,4,0,0,0,0,0,0,0,0,0,0.19230769230769232,0.5384615384615384,0.0,1.0,0.0,0.0
CUST002534,24,13744.57,572.6904166666667,2999.91,701.9401057595527,7,12,0,24,24,8,7,33.958333333333336,40,2.7916666666666665,4,0,0,0,0,0,0,0,0,0,0.2916666666666667,0.5,0.0,1.0,0.0,0.0
CUST002535,24,16465.32,686.055,3882.54,927.5124813598259,6,12,0,24,24,5,8,33.75,40,2.75,4,0,0,0,0,0,0,0,0,0,0.25,0.5,0.0,1.0,0.0,0.0
CUST002536,18,12430.93,690.6072222222223,3135.22,919.9476168770223,3,7,0,18,18,5,4,32.77777777777778,40,2.5555555555555554,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.3888888888888889,0.0,1.0,0.0,0.0
CUST002537,30,16117.179999999998,537.2393333333333,2392.99,627.1101919721942,1,13,0,30,30,8,3,32.333333333333336,35,2.466666666666667,3,0,0,0,0,0,0,0,0,0,0.03333333333333333,0.43333333333333335,0.0,1.0,0.0,0.0
CUST002538,24,12160.27,506.6779166666667,1651.06,441.3253325173595,2,11,0,24,23,8,8,32.708333333333336,35,2.5416666666666665,3,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.4583333333333333,0.0,1.0,0.0,0.0
CUST002539,26,12241.32,470.82,1877.73,519.062946163565,4,13,0,26,26,8,6,33.26923076923077,40,2.6538461538461537,4,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.5,0.0,1.0,0.0,0.0
CUST002540,33,44488.71,1348.1427272727271,6170.37,1733.6612076042147,7,17,0,33,33,7,6,45.45454545454545,60,3.8181818181818183,5,1,0,0,0,1,0,1,0,0,0.21212121212121213,0.5151515151515151,0.0,1.0,0.0,0.030303030303030304
CUST002541,28,33117.98,1182.785,6664.43,1649.2313122729274,4,14,0,28,28,8,6,33.92857142857143,50,2.6785714285714284,4,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.5,0.0,1.0,0.0,0.0
CUST002542,22,27007.3,1227.6045454545454,6139.03,1866.198554698644,3,9,0,22,22,6,4,34.54545454545455,55,2.6363636363636362,4,0,0,0,0,0,0,0,0,0,0.13636363636363635,0.4090909090909091,0.0,1.0,0.0,0.0
CUST002543,19,10173.119999999999,535.4273684210526,3513.45,834.5154620486343,2,4,0,0,19,2,5,11.578947368421053,20,1.3157894736842106,3,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.21052631578947367,0.0,0.0,0.0,0.0
CUST002544,28,15747.640000000001,562.4157142857143,2415.8,661.8739568238753,7,15,0,28,28,8,5,33.92857142857143,40,2.7857142857142856,4,0,0,0,0,0,0,0,0,0,0.25,0.5357142857142857,0.0,1.0,0.0,0.0
CUST002545,28,15143.189999999999,540.8282142857142,3612.84,767.0111731672231,2,14,0,28,28,7,7,32.857142857142854,40,2.5714285714285716,4,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.5,0.0,1.0,0.0,0.0
CUST002546,24,21220.63,884.1929166666667,3315.18,987.5694306223836,5,9,0,24,24,3,7,32.916666666666664,40,2.5833333333333335,4,0,0,0,0,0,0,0,0,0,0.20833333333333334,0.375,0.0,1.0,0.0,0.0
CUST002547,25,20847.34,833.8936,6041.34,1288.6948898914488,3,17,0,25,25,8,4,34.8,50,2.84,4,0,0,0,0,0,0,0,0,0,0.12,0.68,0.0,1.0,0.0,0.0
CUST002548,22,14518.69,659.9404545454546,2658.57,680.1879404601368,2,13,0,22,22,7,6,33.40909090909091,40,2.6818181818181817,4,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.5909090909090909,0.0,1.0,0.0,0.0
CUST002549,23,19918.81,866.0352173913044,7210.83,1558.7309830052884,0,12,0,23,23,6,5,33.47826086956522,50,2.5652173913043477,3,0,0,0,0,0,0,0,0,0,0.0,0.5217391304347826,0.0,1.0,0.0,0.0
CUST002550,30,14966.14,498.8713333333333,3379.96,628.0109006616726,4,15,0,30,30,7,8,33.166666666666664,40,2.6333333333333333,4,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.5,0.0,1.0,0.0,0.0
CUST002551,34,25540.71,751.1973529411764,5989.62,1118.5232387754218,4,15,0,34,34,8,7,33.38235294117647,50,2.588235294117647,4,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.4411764705882353,0.0,1.0,0.0,0.0
CUST002552,28,9931.14,354.6835714285714,2106.56,423.0556591891399,3,14,0,28,28,7,9,33.035714285714285,40,2.607142857142857,4,0,0,0,0,0,0,0,0,0,0.10714285714285714,0.5,0.0,1.0,0.0,0.0
CUST002553,30,22362.81,745.427,6058.41,1168.8561915029698,10,17,0,30,30,7,8,35.166666666666664,55,2.933333333333333,4,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.5666666666666667,0.0,1.0,0.0,0.0
CUST002554,27,22355.56,827.9837037037038,5583.84,1303.1157309580644,3,15,0,27,26,8,6,34.629629629629626,65,2.740740740740741,4,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.5555555555555556,0.0,1.0,0.0,0.0
CUST002555,21,11844.27,564.0128571428571,2996.39,789.2633368346895,3,15,0,21,21,7,7,34.285714285714285,40,2.857142857142857,4,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.7142857142857143,0.0,1.0,0.0,0.0
CUST002556,25,13344.6,533.784,2738.8,612.877744415638,2,12,0,25,25,6,9,32.8,40,2.56,4,0,0,0,0,0,0,0,0,0,0.08,0.48,0.0,1.0,0.0,0.0
CUST002557,22,13236.4,601.6545454545454,3521.29,735.6575674911028,4,9,0,22,22,6,4,32.95454545454545,40,2.590909090909091,4,0,0,0,0,0,0,0,0,0,0.18181818181818182,0.4090909090909091,0.0,1.0,0.0,0.0
CUST002558,14,8681.68,620.12,2508.9,670.8301431005525,3,4,0,14,14,4,3,32.5,35,2.5,3,0,0,0,0,0,0,0,0,0,0.21428571428571427,0.2857142857142857,0.0,1.0,0.0,0.0
CUST002559,27,17336.13,642.078888888889,3807.55,782.8551003530079,5,10,0,27,27,8,4,32.77777777777778,40,2.5555555555555554,4,0,0,0,0,0,0,0,0,0,0.18518518518518517,0.37037037037037035,0.0,1.0,0.0,0.0
CUST002560,25,16558.14,662.3256,3690.67,946.5848136198188,3,10,0,25,25,6,5,32.6,40,2.52,4,0,0,0,0,0,0,0,0,0,0.12,0.4,0.0,1.0,0.0,0.0
CUST002561,25,25768.52,1030.7408,7541.4,1678.4094979620834,2,15,0,25,25,9,7,49.2,70,3.72,5,0,0,1,0,0,0,0,0,0,0.08,0.6,0.0,1.0,0.0,0.0
CUST002562,25,16107.59,644.3036,4080.58,942.9640206015284,5,15,0,25,25,7,8,34.0,40,2.8,4,0,0,0,0,0,0,0,0,0,0.2,0.6,0.0,1.0,0.0,0.0
CUST002563,21,5671.9,270.0904761904762,768.01,218.6308076295788,3,11,0,21,21,8,6,33.333333333333336,40,2.6666666666666665,4,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.5238095238095238,0.0,1.0,0.0,0.0
CUST002564,15,25036.300000000003,1669.0866666666668,12286.32,3646.41028520549,1,7,0,15,15,5,4,37.333333333333336,65,2.8,4,0,0,0,1,0,0,0,0,0,0.06666666666666667,0.4666666666666667,0.0,1.0,0.06666666666666667,0.0
CUST002565,28,17381.61,620.7717857142858,2466.16,556.7581458437404,6,12,0,28,28,6,5,33.214285714285715,40,2.642857142857143,4,0,0,0,0,0,0,0,0,0,0.21428571428571427,0.42857142857142855,0.0,1.0,0.0,0.0
CUST002566,20,13515.15,675.7574999999999,3483.42,879.521039716474,5,12,0,20,20,6,9,34.25,40,2.85,4,0,0,0,0,0,0,0,0,0,0.25,0.6,0.0,1.0,0.0,0.0
CUST002567,15,10378.17,691.878,4310.75,1064.0397905368552,3,7,0,15,15,3,6,33.333333333333336,40,2.6666666666666665,4,0,0,0,0,0,0,0,0,0,0.2,0.4666666666666667,0.0,1.0,0.0,0.0
CUST002568,18,20062.57,1114.5872222222222,8731.11,2010.9720834895204,7,9,0,18,18,6,6,36.388888888888886,75,3.0,6,0,0,0,1,0,0,0,0,0,0.3888888888888889,0.5,0.0,1.0,0.05555555555555555,0.0
CUST002569,23,13590.800000000001,590.904347826087,2391.8,633.3124403830021,3,13,0,23,23,7,6,33.47826086956522,40,2.6956521739130435,4,0,0,0,0,0,0,0,0,0,0.13043478260869565,0.5652173913043478,0.0,1.0,0.0,0.0
CUST002570,23,12774.84,555.4278260869565,1908.24,430.34001196682226,4,12,0,23,23,5,8,33.47826086956522,40,2.6956521739130435,4,0,0,0,0,0,0,0,0,0,0.17391304347826086,0.5217391304347826,0.0,1.0,0.0,0.0
CUST002571,25,25771.12,1030.8447999999999,8545.29,1748.1484240693064,7,13,0,25,24,5,10,35.4,65,2.88,4,0,0,0,1,0,0,0,0,0,0.28,0.52,0.0,1.0,0.04,0.0
CUST002572,28,20666.3,738.0821428571428,4529.17,1135.048161736719,5,15,0,28,28,9,7,33.57142857142857,40,2.7142857142857144,4,0,0,0,0,0,0,0,0,0,0.17857142857142858,0.5357142857142857,0.0,1.0,0.0,0.0
CUST002573,31,13289.42,428.6909677419355,4172.94,771.2101389822569,3,13,0,31,31,6,7,32.58064516129032,40,2.5161290322580645,4,0,0,0,0,0,0,0,0,0,0.0967741935483871,0.41935483870967744,0.0,1.0,0.0,0.0
CUST002574,17,13448.460000000001,791.0858823529412,3388.72,951.4362449874061,3,5,0,17,17,3,4,32.35294117647059,40,2.4705882352941178,4,0,0,0,0,0,0,0,0,0,0.17647058823529413,0.29411764705882354,0.0,1.0,0.0,0.0
CUST002575,15,2285.4300000000003,152.36200000000002,666.08,157.33089721076044,4,6,0,15,15,4,4,33.333333333333336,40,2.6666666666666665,4,0,0,0,0,0,0,0,0,0,0.26666666666666666,0.4,0.0,1.0,0.0,0.0
CUST002576,20,13294.42,664.721,2707.95,829.4517880656255,3,7,0,20,20,6,3,32.5,35,2.5,3,0,0,0,0,0,0,0,0,0,0.15,0.35,0.0,1.0,0.0,0.0
CUST002577,20,9912.16,495.608,2001.69,580.6792418194403,2,13,0,20,20,5,7,33.75,40,2.75,4,0,0,0,0,0,0,0,0,0,0.1,0.65,0.0,1.0,0.0,0.0
CUST002578,21,13520.39,643.8280952380952,7606.88,1615.4461481944206,0,8,0,21,21,6,5,32.857142857142854,50,2.4285714285714284,3,0,0,0,0,0,0,0,0,0,0.0,0.38095238095238093,0.0,1.0,0.0,0.0
CUST002579,17,51463.24999999999,3027.2499999999995,41764.88,10004.947230954667,2,10,0,17,17,6,4,36.1764705882353,75,2.8823529411764706,5,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.5882352941176471,0.0,1.0,0.0,0.0
CUST002580,30,15001.55,500.0516666666666,2170.13,523.555163698208,4,18,0,30,30,8,7,33.666666666666664,40,2.7333333333333334,4,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.6,0.0,1.0,0.0,0.0
CUST002581,25,14652.98,586.1192,5826.31,1160.7922583122559,5,11,0,25,25,5,6,34.0,50,2.68,4,0,0,0,0,0,0,0,0,0,0.2,0.44,0.0,1.0,0.0,0.0
CUST002582,24,24493.17,1020.5487499999999,11271.28,2239.7220859804916,5,9,0,24,24,6,6,34.375,70,2.6666666666666665,5,0,0,0,0,0,0,0,0,0,0.20833333333333334,0.375,0.0,1.0,0.0,0.0
CUST002583,22,14801.7,672.8045454545455,4944.6,1032.86975191282,3,13,0,22,22,6,5,48.63636363636363,55,3.727272727272727,5,0,0,1,0,0,0,0,0,0,0.13636363636363635,0.5909090909090909,0.0,1.0,0.0,0.0
CUST002584,18,15272.53,848.473888888889,4107.31,1019.3262910439419,3,8,0,18,18,6,7,33.05555555555556,40,2.611111111111111,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.4444444444444444,0.0,1.0,0.0,0.0
CUST002585,19,11055.51,581.8689473684211,3042.8,729.4566976782921,5,11,0,19,19,8,5,35.0,50,2.8947368421052633,4,0,0,0,0,0,0,0,0,0,0.2631578947368421,0.5789473684210527,0.0,1.0,0.0,0.0
CUST002586,24,23756.54,989.8558333333334,6843.51,1468.0663377557055,3,10,0,24,24,7,4,33.541666666666664,55,2.5833333333333335,4,0,0,0,0,0,0,0,0,0,0.125,0.4166666666666667,0.0,1.0,0.0,0.0
CUST002587,24,21596.99,899.8745833333334,5843.46,1451.3163679674578,3,16,0,24,24,8,6,34.791666666666664,55,2.8333333333333335,4,0,0,0,0,0,0,0,0,0,0.125,0.6666666666666666,0.0,1.0,0.0,0.0
CUST002588,23,10219.8,444.3391304347826,1432.16,335.7779932405697,3,8,0,23,23,4,5,32.391304347826086,40,2.4782608695652173,4,0,0,0,0,0,0,0,0,0,0.13043478260869565,0.34782608695652173,0.0,1.0,0.0,0.0
CUST002589,23,13734.87,597.1682608695653,2004.39,521.2622051124138,6,11,0,23,23,7,3,48.69565217391305,55,3.739130434782609,5,0,0,1,0,0,0,0,0,0,0.2608695652173913,0.4782608695652174,0.0,1.0,0.0,0.0
CUST002590,18,6107.96,339.3311111111111,1224.81,342.1211017941022,3,10,0,18,18,7,5,33.611111111111114,40,2.7222222222222223,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.5555555555555556,0.0,1.0,0.0,0.0
CUST002591,22,11971.9,544.1772727272727,2757.48,662.43910016718,4,10,0,22,22,5,5,33.18181818181818,40,2.6363636363636362,4,0,0,0,0,0,0,0,0,0,0.18181818181818182,0.45454545454545453,0.0,1.0,0.0,0.0
CUST002592,29,13316.06,459.1744827586207,4091.1,787.360930888688,6,18,0,29,29,9,7,49.13793103448276,55,3.8275862068965516,5,0,0,1,0,0,0,0,0,0,0.20689655172413793,0.6206896551724138,0.0,1.0,0.0,0.0
CUST002593,30,19162.75,638.7583333333333,3907.66,865.9499608824395,7,10,0,30,30,3,9,32.833333333333336,40,2.566666666666667,4,0,0,0,0,0,0,0,0,0,0.23333333333333334,0.3333333333333333,0.0,1.0,0.0,0.0
