customer_id,red_flag_code,red_flag_description
CUST002126,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002127,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002127,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002128,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002128,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002129,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002129,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002129,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002130,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002130,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002131,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002131,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002132,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002132,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002133,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002133,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002133,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002134,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002134,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002135,RF_ADVERSE_MEDIA,Customer has an adverse-media indicator in the synthetic dataset.
CUST002135,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002135,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002136,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002136,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002137,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002137,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002137,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002138,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002138,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002139,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002139,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002140,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002140,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002140,RF_SANCTIONS,Customer has a sanctions indicator in the synthetic dataset.
CUST002141,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002141,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002141,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002142,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002142,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002143,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002143,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002143,RF_PEP,Customer is marked with a PEP indicator in the synthetic dataset.
CUST002144,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002144,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002145,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002145,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002146,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002146,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002146,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002147,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002147,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002148,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002148,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002148,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002149,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002149,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002149,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002150,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002150,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002150,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002151,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002151,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002152,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002152,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002152,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002153,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002153,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002153,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002154,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002154,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002155,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002155,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002156,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002156,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002157,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002157,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002158,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002158,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002159,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002159,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002160,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002160,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002161,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002161,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002161,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002162,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002162,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002162,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002163,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002163,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002164,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002164,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002165,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002165,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002166,RF_ADVERSE_MEDIA,Customer has an adverse-media indicator in the synthetic dataset.
CUST002166,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002166,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002166,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002167,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002167,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002168,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002168,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002169,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002169,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002169,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002170,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002170,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002170,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002171,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002171,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002172,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002172,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002172,RF_PEP,Customer is marked with a PEP indicator in the synthetic dataset.
CUST002173,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002173,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002174,RF_ADVERSE_MEDIA,Customer has an adverse-media indicator in the synthetic dataset.
CUST002174,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002174,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002174,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002175,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002175,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002175,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002176,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002176,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002176,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002177,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002177,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002178,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002178,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002179,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002179,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002179,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002180,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002180,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002181,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002181,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002181,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002182,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002182,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002182,RF_PEP,Customer is marked with a PEP indicator in the synthetic dataset.
CUST002183,RF_ADVERSE_MEDIA,Customer has an adverse-media indicator in the synthetic dataset.
CUST002183,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002183,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002184,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002184,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002185,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002185,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002186,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002186,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002187,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002187,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002188,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002188,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002189,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002189,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002190,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002190,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002191,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002191,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002191,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002192,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002192,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002192,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002193,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002193,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002193,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002194,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002194,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002195,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002195,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002196,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002196,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002197,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002197,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002198,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002198,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002199,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002199,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002200,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002200,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002201,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002201,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002201,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002202,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002202,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002203,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002203,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002203,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002204,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002204,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002205,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002205,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002206,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002206,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002207,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002207,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002207,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002208,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002208,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002208,RF_SANCTIONS,Customer has a sanctions indicator in the synthetic dataset.
CUST002209,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002209,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002210,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002210,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002210,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002211,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002211,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002212,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002212,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002213,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002213,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002214,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002214,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002215,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002215,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002215,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002216,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002216,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002217,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002217,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002217,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002218,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002218,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002218,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002219,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002219,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002220,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002220,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002221,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002221,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002222,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002222,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002223,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002223,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002224,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002224,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002225,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002225,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002226,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002226,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002226,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002227,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002227,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002228,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002228,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002229,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002229,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002230,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002230,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002231,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002231,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002231,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002232,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002232,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002233,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002233,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002234,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002234,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002235,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002235,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002236,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002236,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002237,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002237,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002238,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002238,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002239,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002240,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002240,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002241,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002241,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002242,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002242,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002242,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002243,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002243,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002244,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002244,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002245,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002245,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002245,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002246,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002246,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002247,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002247,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002248,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002248,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002249,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002249,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002250,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002250,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002251,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002251,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002251,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002252,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002252,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002252,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002253,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002253,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
