customer_id,customer_type,state,occupation,annual_income_usd,customer_since,risk_rating,pep_flag,sanctions_flag,adverse_media_flag,expected_monthly_volume_usd,total_transactions,total_transaction_volume_usd,average_transaction_usd,maximum_transaction_usd,minimum_transaction_usd,cash_transaction_count,international_transaction_count,unique_counterparties,origin_country_count,destination_country_count,alert_count,known_suspicious_count,maximum_risk_score,average_risk_score
CUST002217,,,,,,,0,0,0,,23,26546.789999999997,1154.208260869565,8766.67,20.22,0,0,23,5,8,0,0,24.5,12.554347869826838
CUST002218,,,,,,,0,0,0,,24,19202.68,800.1116666666667,5297.41,68.33,0,0,24,5,7,0,0,17.5,12.031254835246349
CUST002219,,,,,,,0,0,0,,36,22791.3,633.0916666666667,2648.39,33.74,0,0,36,5,6,0,0,14.0,11.423612807867572
CUST002220,,,,,,,0,0,0,,22,9243.26,420.14818181818185,2487.92,40.98,0,0,22,7,7,0,0,12.250000053883442,11.534091294933457
CUST002221,,,,,,,0,0,0,,19,9788.029999999999,515.1594736842104,1645.6,103.13,0,0,19,7,2,0,0,14.000000000004476,11.513157969512145
CUST002222,,,,,,,0,0,0,,19,11519.420000000002,606.2852631578949,2814.71,10.33,0,0,19,3,4,0,0,14.000000002272152,11.60526520606374
CUST002223,,,,,,,0,0,0,,24,15719.189999999999,654.96625,4620.68,31.6,0,0,24,7,9,0,0,14.000000000005684,12.031250003433373
CUST002224,,,,,,,0,0,0,,24,21104.32,879.3466666666667,4396.49,8.83,0,0,24,4,9,0,0,14.000000019247294,11.593750001924555
CUST002225,,,,,,,0,0,0,,23,12162.450000000003,528.8021739130436,2953.99,15.46,0,0,23,6,6,0,0,12.250005666875468,11.565224458037735
CUST002226,,,,,,,0,0,0,,33,44232.03,1340.3645454545454,13966.1,58.98,0,0,33,8,7,0,0,19.25345490251149,12.356165566976518
CUST002227,,,,,,,0,0,0,,17,12296.17,723.3041176470588,2038.34,54.44,0,0,17,5,6,0,0,14.0,11.838235836001582
CUST002228,,,,,,,0,0,0,,25,16556.31,662.2524000000001,2055.43,19.86,0,0,25,6,6,0,0,14.000000000005052,11.830000523326323
CUST002229,,,,,,,0,0,0,,29,15840.62,546.228275862069,2683.48,20.64,0,0,29,8,8,0,0,14.0,12.008620873676021
CUST002230,,,,,,,0,0,0,,19,11896.55,626.1342105263158,3231.83,27.85,0,0,19,5,6,0,0,14.0,11.51315964411608
CUST002231,,,,,,,0,0,0,,22,21847.789999999997,993.0813636363636,5002.48,36.88,0,0,22,4,6,0,0,17.500000003226994,12.011363636550845
CUST002232,,,,,,,0,0,0,,11,5098.28,463.47999999999996,1851.14,33.66,0,0,11,6,4,0,0,14.000000295413434,11.772727299583039
CUST002233,,,,,,,0,0,0,,24,10094.7,420.6125,1596.97,27.02,0,0,24,7,7,0,0,12.250004830836062,11.739583534806163
CUST002234,,,,,,,0,0,0,,21,8158.25,388.48809523809524,1495.95,37.48,0,0,21,6,8,0,0,14.000000002276987,11.83333333800705
CUST002235,,,,,,,0,0,0,,31,22288.029999999995,718.9687096774192,4259.72,28.39,0,0,31,7,8,0,0,14.0,11.79838741676552
CUST002236,,,,,,,0,0,0,,29,10368.75,357.5431034482759,1918.69,13.37,0,0,28,6,6,0,0,14.00000000000053,11.465517304071458
CUST002237,,,,,,,0,0,0,,20,16676.63,833.8315,3098.99,19.83,0,0,20,6,7,0,0,14.0,11.637500017569026
CUST002238,,,,,,,0,0,0,,22,11086.55,503.93409090909086,1768.09,15.61,0,0,22,7,9,0,0,14.00000000005378,12.170454546469857
CUST002239,,,,,,,0,0,0,,15,6924.29,461.6193333333333,2318.38,22.42,0,0,15,2,5,0,0,7.000000000155893,4.6666666858383605
CUST002240,,,,,,,0,0,0,,24,9036.5,376.5208333333333,1723.38,29.11,0,0,24,8,6,0,0,14.0,11.812500002267067
CUST002241,,,,,,,0,0,0,,21,16719.12,796.1485714285714,2655.18,81.64,0,0,21,5,5,0,0,12.2500491746407,11.583335678166687
CUST002242,,,,,,,0,0,0,,33,22441.28,680.0387878787878,5048.73,11.38,0,0,33,11,7,0,0,19.25,11.931818506736544
CUST002243,,,,,,,0,0,0,,25,14428.060000000001,577.1224000000001,2553.67,20.55,0,0,25,5,4,0,0,12.250000020481714,11.200000044782623
CUST002244,,,,,,,0,0,0,,23,13288.339999999998,577.7539130434782,3908.86,79.49,0,0,23,6,5,0,0,14.0,11.717391837226703
CUST002245,,,,,,,0,0,0,,25,37651.4,1506.056,12103.48,15.64,0,0,25,7,8,0,0,17.5,12.460000000000006
CUST002246,,,,,,,0,0,0,,28,20662.040000000005,737.9300000000002,3631.97,47.99,0,0,28,6,8,0,0,14.0,12.062500003011033
CUST002247,,,,,,,0,0,0,,14,12873.54,919.5385714285715,7388.93,85.23,0,0,14,6,7,0,0,14.0,12.125000000550708
CUST002248,,,,,,,0,0,0,,22,10575.070000000002,480.68500000000006,2772.02,8.34,0,0,22,7,6,0,0,14.0,11.693181924803815
CUST002249,,,,,,,0,0,0,,24,9429.33,392.88875,1990.3,30.99,0,0,24,6,8,0,0,14.000000000009052,11.812500294044847
CUST002250,,,,,,,0,0,0,,25,13101.769999999999,524.0708,1962.85,19.53,0,0,25,7,7,0,0,14.0,11.76000000166559
CUST002251,,,,,,,0,0,0,,30,19042.79,634.7596666666667,7242.11,86.37,0,0,30,9,6,0,0,19.250017746859477,12.191667403308381
CUST002252,,,,,,,0,0,0,,19,22808.460000000003,1200.445263157895,12249.85,49.79,0,0,19,5,4,0,0,24.5,12.526315794289175
CUST002253,,,,,,,0,0,0,,22,18407.43,836.7013636363637,6947.32,74.18,0,0,22,7,6,0,0,17.5,12.409090913151898
CUST002254,,,,,,,0,0,0,,27,11433.669999999998,423.4692592592592,1935.55,6.93,0,0,27,6,6,0,0,14.0,11.601853635152814
CUST002255,,,,,,,0,0,0,,38,23092.589999999997,607.6997368421052,2242.55,50.53,0,0,38,7,7,0,0,14.00000070954598,11.421135818676206
CUST002256,,,,,,,0,0,0,,15,10885.89,725.726,2821.74,39.99,0,0,15,4,6,0,0,14.0,11.900000000036739
CUST002257,,,,,,,0,1,0,,25,22890.8,915.632,6041.85,57.6,0,0,25,6,9,25,0,51.00000000016051,45.47000001827394
CUST002258,,,,,,,0,0,0,,18,9682.890000000001,537.9383333333334,2135.5,53.28,0,0,18,8,5,0,0,14.000000000022064,11.95833343543082
CUST002259,,,,,,,0,0,0,,24,11757.31,489.8879166666666,2077.2,14.17,0,0,24,6,5,0,0,14.000000280196858,11.44791667847791
CUST002260,,,,,,,0,0,0,,26,18280.38,703.0915384615384,2988.21,46.13,0,0,26,5,4,0,0,14.0,11.442308734232105
CUST002261,,,,,,,0,0,0,,27,14171.29,524.8625925925926,4052.68,17.01,0,0,27,3,4,0,0,14.0,11.472222225085043
CUST002262,,,,,,,0,0,0,,19,10140.420000000002,533.7063157894738,1482.27,49.68,0,0,19,6,6,0,0,14.000000054497834,12.342109264698797
CUST002263,,,,,,,0,0,0,,25,13988.3,559.5319999999999,4125.84,38.14,0,0,25,8,6,0,0,12.250005673990495,11.760000312134903
CUST002264,,,,,,,0,0,0,,25,20182.44,807.2976,4562.34,24.88,0,0,25,5,5,0,0,12.2508739915004,11.410035012527967
CUST002265,,,,,,,0,0,0,,15,9348.529999999999,623.2353333333333,2756.8,53.09,0,0,15,5,3,0,0,14.0,11.78333333338173
CUST002266,,,,,,,0,0,0,,22,18205.850000000002,827.5386363636364,3672.62,107.27,0,0,22,7,5,0,0,14.0,11.693181828900016
CUST002267,,,,,,,0,0,0,,26,13240.910000000002,509.2657692307693,1644.83,16.31,0,0,26,8,6,0,0,14.0,11.644230770065702
CUST002268,,,,,,,0,0,0,,28,27875.519999999997,995.5542857142856,4156.95,25.7,0,0,28,6,6,0,0,14.000000528658123,11.750000019654253
CUST002269,,,,,,,0,0,0,,23,17401.04,756.5669565217391,3460.81,66.44,0,0,23,7,7,0,0,14.0,11.56521750194894
CUST002270,,,,,,,0,0,0,,25,17358.75,694.35,2199.52,71.08,0,0,24,8,7,0,0,12.250000007616867,11.620000002226645
CUST002271,,,,,,,0,0,0,,22,9211.220000000001,418.69181818181823,1800.07,52.06,0,0,22,5,7,0,0,14.000004389804351,12.25000020179317
CUST002272,,,,,,,0,0,0,,19,10513.630000000001,553.3489473684211,1636.9,49.16,0,0,19,5,6,0,0,14.000000000474817,11.973684210787725
CUST002273,,,,,,,0,0,0,,25,22295.540000000005,891.8216000000002,6387.54,34.69,0,0,25,5,8,0,0,17.5,12.320002655085434
CUST002274,,,,,,,0,1,0,,27,24626.53,912.0937037037037,13086.6,58.06,0,0,27,5,8,27,0,51.0,45.425925928447725
CUST002275,,,,,,,0,0,0,,21,12522.3,596.3,1766.32,64.8,0,0,21,5,4,0,0,12.250002394524577,11.416666783677417
CUST002276,,,,,,,0,0,0,,31,34289.74999999999,1106.1209677419351,14461.92,8.96,0,0,31,7,9,0,0,19.25,12.306486961566913
CUST002277,,,,,,,0,0,0,,20,10574.6,528.73,1347.03,5.0,0,0,20,5,7,0,0,14.0,11.9000026946053
CUST002278,,,,,,,0,0,0,,21,13794.929999999998,656.9014285714285,2000.93,73.68,0,0,21,6,4,0,0,14.0,11.66666668371982
CUST002279,,,,,,,0,0,0,,20,9721.050000000001,486.05250000000007,1289.11,27.29,0,0,20,3,3,0,0,14.000000000015438,11.637500006159488
CUST002280,,,,,,,0,0,0,,29,13838.51,477.19,1996.04,12.25,0,0,28,5,7,0,0,14.00000000791998,11.646551734479928
CUST002281,,,,,,,0,0,0,,28,19022.97,679.3917857142858,2268.65,15.35,0,0,28,5,7,0,0,14.0,11.75000010638295
CUST002282,,,,,,,0,0,0,,27,47239.32,1749.6044444444444,16005.27,14.5,0,0,27,6,6,0,0,24.5,12.638890694820786
CUST002283,,,,,,,0,0,0,,30,30784.669999999995,1026.1556666666665,16383.99,8.1,0,0,30,6,5,0,0,19.25,11.958333333902777
CUST002284,,,,,,,0,0,0,,21,23012.559999999998,1095.8361904761903,5617.45,21.6,0,0,21,7,3,0,0,17.5,11.916670512306773
CUST002285,,,,,,,0,0,0,,17,16866.62,992.1541176470588,6204.63,35.19,0,0,17,5,3,0,0,19.25,12.455882452352826
CUST002286,,,,,,,0,0,0,,27,21500.2,796.3037037037037,2579.72,6.56,0,0,27,4,7,0,0,12.250000582126091,11.407407458896271
CUST002287,,,,,,,0,0,0,,17,14054.390000000001,826.7288235294118,4654.68,74.64,0,0,17,7,6,0,0,14.000001667978768,12.044117788891882
CUST002288,,,,,,,0,0,0,,27,11322.96,419.3688888888889,1423.75,38.9,0,0,27,7,8,0,0,14.0,11.796296472327807
CUST002289,,,,,,,0,0,0,,30,16913.91,563.797,2323.22,12.24,0,0,30,11,8,0,0,14.000000002454865,12.133333334219802
CUST002290,,,,,,,0,0,0,,24,12159.49,506.6454166666667,1722.35,33.23,0,0,24,5,8,0,0,14.0,11.88541666990803
CUST002291,,,,,,,0,0,0,,17,6841.2,402.4235294117647,1551.61,24.07,0,0,17,4,3,0,0,12.250000000000904,11.220590935661846
CUST002292,,,,,,,0,0,0,,15,12137.400000000001,809.1600000000001,3098.2,60.85,0,0,15,4,4,0,0,12.25000002681547,11.666666668940021
CUST002293,,,,,,,0,0,0,,28,13884.090000000002,495.8603571428572,1452.08,30.73,0,0,28,6,6,0,0,14.0,11.81250236931938
CUST002294,,,,,,,0,0,0,,21,12186.470000000001,580.3080952380953,2733.94,97.22,0,0,21,4,4,0,0,14.000000502514885,11.416666692173205
CUST002295,,,,,,,0,0,0,,24,12790.74,532.9475,1772.37,66.15,0,0,24,5,9,0,0,14.0,11.593752235413726
CUST002296,,,,,,,0,0,0,,25,17824.85,712.9939999999999,4724.01,42.34,0,0,25,5,6,0,0,14.0,11.690000003760197
CUST002297,,,,,,,0,0,0,,24,11524.02,480.1675,2086.42,50.16,0,0,24,6,6,0,0,14.0,11.885416667713912
CUST002298,,,,,,,0,0,0,,21,25717.339999999997,1224.635238095238,11600.48,53.57,0,0,21,6,6,0,0,19.25,12.25000269919756
CUST002299,,,,,,,0,0,0,,24,29129.040000000005,1213.7100000000003,19267.74,24.11,0,0,24,5,7,0,0,24.5,12.250000000595241
CUST002300,,,,,,,0,0,1,,25,9572.33,382.8932,1599.76,24.64,0,0,25,6,8,15,0,26.75,24.37000079090499
CUST002301,,,,,,,0,0,0,,25,21942.71,877.7084,7384.11,21.61,0,0,25,8,5,0,0,17.50000058689183,11.760000024923093
CUST002302,,,,,,,0,0,0,,34,20647.43,607.2773529411764,5106.27,16.09,0,0,34,7,6,0,0,19.25,11.9926481842897
CUST002303,,,,,,,0,0,0,,34,26975.020000000004,793.3829411764707,8329.44,23.84,0,0,34,7,8,0,0,24.5,12.147058830896253
CUST002304,,,,,,,0,0,0,,33,27286.56,826.8654545454546,2889.8,27.69,0,0,33,6,8,0,0,14.0,11.454550685288122
CUST002305,,,,,,,1,0,0,,26,9707.359999999999,373.35999999999996,1372.62,23.74,0,0,26,4,4,26,0,30.00000000000153,27.442307692750305
CUST002306,,,,,,,0,0,0,,21,13852.640000000001,659.6495238095239,2809.42,36.5,0,0,21,6,8,0,0,14.000000000073106,11.666666667626062
CUST002307,,,,,,,0,0,0,,19,11491.590000000002,604.8205263157896,2023.42,18.59,0,0,19,5,6,0,0,14.0,11.881591727179062
CUST002308,,,,,,,0,0,0,,22,10789.130000000001,490.415,2171.79,64.1,0,0,22,8,6,0,0,14.0,11.77272727273347
CUST002309,,,,,,,0,0,0,,21,19184.590000000004,913.5519047619049,5066.93,43.81,0,0,21,5,7,0,0,21.000000000023697,12.333333443858393
CUST002310,,,,,,,0,0,0,,17,13052.339999999998,767.7847058823528,2810.58,51.31,0,0,17,7,4,0,0,14.000000000075309,11.838235429460171
CUST002311,,,,,,,0,0,0,,28,27162.959999999995,970.1057142857142,5490.85,33.28,0,0,27,8,6,0,0,19.25,12.187500012956571
CUST002312,,,,,,,0,0,0,,27,17652.53,653.7974074074074,2863.36,35.98,0,0,27,6,7,0,0,14.0,11.537061757247455
CUST002313,,,,,,,0,0,0,,22,24913.21,1132.4186363636363,6990.85,21.59,0,0,22,7,6,0,0,19.25,12.25000240019341
CUST002314,,,,,,,0,0,0,,27,22754.01,842.7411111111111,5564.57,66.86,0,0,27,10,6,0,0,17.5,12.379629675996659
CUST002315,,,,,,,0,0,0,,35,33209.53,948.8437142857142,11252.38,48.84,0,0,34,6,4,0,0,19.25,11.700021660895091
CUST002316,,,,,,,0,0,0,,30,24282.309999999998,809.4103333333333,10755.05,23.15,0,0,30,6,6,0,0,17.5,12.075000047337094
CUST002317,,,,,,,0,0,1,,23,17882.379999999997,777.4947826086956,2604.14,109.14,0,0,23,6,6,12,0,26.75000000012154,24.3913075805558
CUST002318,,,,,,,0,0,0,,22,11259.22,511.78272727272724,5011.5,42.64,0,0,21,7,5,0,0,19.25,12.250000003223905
CUST002319,,,,,,,0,0,0,,16,22093.63,1380.851875,4250.08,105.38,0,0,16,7,5,0,0,14.0,12.25000004515035
CUST002320,,,,,,,0,0,0,,19,22791.190000000002,1199.5363157894737,4519.76,26.6,0,0,19,7,6,0,0,14.0,12.065789531935419
CUST002321,,,,,,,0,0,0,,20,7649.14,382.457,2195.88,25.14,0,0,20,7,8,0,0,14.000000456693888,11.987500022904149
CUST002322,,,,,,,0,0,0,,20,16021.38,801.069,2699.55,44.84,0,0,20,6,6,0,0,14.0,11.90000012213997
CUST002323,,,,,,,0,0,0,,28,26328.850000000006,940.3160714285716,3588.09,29.74,0,0,28,6,6,0,0,14.0,11.500000001008384
CUST002324,,,,,,,0,0,0,,25,12115.18,484.60720000000003,2104.15,45.63,0,0,25,7,8,0,0,14.000000009304555,12.110000311054046
CUST002325,,,,,,,0,0,0,,24,25005.5,1041.8958333333333,7488.25,34.0,0,0,24,7,9,0,0,22.75,12.104166666675516
CUST002326,,,,,,,0,0,0,,31,22784.54,734.9851612903226,6130.48,41.72,0,0,30,8,9,0,0,17.500000244439416,11.967742520428562
CUST002327,,,,,,,0,0,0,,37,29905.600000000002,808.2594594594595,5555.48,10.44,0,0,37,10,11,0,0,17.5,12.013518444661461
CUST002328,,,,,,,0,0,0,,30,12184.44,406.148,1639.93,23.28,0,0,30,10,6,0,0,14.0,11.608333347870124
CUST002329,,,,,,,0,0,0,,26,24839.79,955.3765384615385,6266.0,78.66,0,0,26,7,6,0,0,21.00000439628557,12.25000369689347
CUST002330,,,,,,,0,0,0,,25,15857.91,634.3164,6035.01,42.07,0,0,25,6,7,0,0,19.2500000285961,12.110000135477817
CUST002331,,,,,,,0,0,0,,21,23135.539999999997,1101.6923809523807,6707.9,44.07,0,0,21,7,4,0,0,17.501292465614288,11.666728241101106
CUST002332,,,,,,,0,0,0,,13,8729.21,671.4776923076922,3124.43,42.31,0,0,12,4,5,0,0,14.0,11.980769230769315
CUST002333,,,,,,,0,0,0,,30,26627.980000000003,887.5993333333334,13875.73,25.51,0,0,30,7,6,0,0,24.5,12.016667043048788
CUST002334,,,,,,,0,0,0,,29,20022.01,690.4141379310345,2231.02,29.28,0,0,29,5,7,0,0,12.250000073908833,11.405186394497367
CUST002335,,,,,,,0,0,1,,22,16728.97,760.4077272727274,4142.82,29.15,0,0,22,7,5,13,0,26.750031731281783,24.522728715169343
CUST002336,,,,,,,1,0,0,,22,14901.64,677.3472727272728,5332.01,21.43,0,0,22,8,4,22,0,35.25,27.931818181819814
CUST002337,,,,,,,0,0,0,,24,39749.39,1656.2245833333334,25005.33,45.95,0,0,24,5,4,0,0,22.75,11.812509209288294
CUST002338,,,,,,,0,0,0,,26,18937.53,728.3665384615384,3303.27,28.32,0,0,26,7,6,0,0,14.000000000000185,11.442310267414184
CUST002339,,,,,,,0,0,0,,29,15716.05,541.9327586206896,3921.27,20.33,0,0,29,6,6,0,0,14.000000000050193,12.008620804770425
CUST002340,,,,,,,0,0,0,,23,24488.989999999998,1064.7386956521739,5630.36,70.12,0,0,23,6,5,0,0,17.5,11.86956535796314
CUST002341,,,,,,,0,0,0,,23,13779.7,599.1173913043478,2864.41,39.65,0,0,23,4,6,0,0,12.250001534528964,11.565296822753549
CUST002342,,,,,,,1,0,0,,27,13151.99,487.1107407407407,3166.32,27.03,0,0,27,6,7,27,0,30.000000000004874,27.731481483220865
CUST002343,,,,,,,0,0,0,,22,24515.870000000003,1114.3577272727273,6569.58,16.2,0,0,22,6,6,0,0,21.0,12.170472274816923
CUST002344,,,,,,,0,0,0,,23,33051.72000000001,1437.0313043478266,7484.06,106.6,0,0,23,5,6,0,0,19.25,12.478260882845058
CUST002345,,,,,,,0,0,0,,23,15394.04,669.3060869565218,5337.11,10.95,0,0,23,5,8,0,0,24.50000000077048,12.40217392521215
CUST002346,,,,,,,0,0,0,,15,8754.82,583.6546666666667,1839.9,25.56,0,0,15,3,6,0,0,14.0,11.43333333393508
CUST002347,,,,,,,0,0,0,,22,20935.059999999998,951.5936363636363,3744.76,41.64,0,0,22,6,8,0,0,14.0,11.693181876947934
CUST002348,,,,,,,0,0,0,,28,21695.93,774.8546428571428,3507.88,17.71,0,0,28,6,5,0,0,14.000000158867438,11.68750000594145
CUST002349,,,,,,,1,0,0,,25,46261.37999999999,1850.4551999999996,32791.78,27.93,0,0,25,4,9,25,0,40.50000000073437,28.040000000055496
CUST002350,,,,,,,0,0,0,,25,13313.780000000002,532.5512000000001,2381.79,26.66,0,0,25,5,8,0,0,14.0,11.620000003982982
CUST002351,,,,,,,0,0,0,,20,10218.610000000002,510.9305000000001,2054.64,26.26,0,0,20,6,7,0,0,14.000000000009868,12.425000067134535
CUST002352,,,,,,,0,0,0,,19,13891.380000000001,731.1252631578948,3119.65,66.5,0,0,19,4,5,0,0,14.00000000816519,11.697387170003891
CUST002353,,,,,,,0,0,0,,27,15750.1,583.337037037037,3422.65,81.27,0,0,27,5,7,0,0,14.0,11.796296299317122
CUST002354,,,,,,,0,0,0,,24,17247.16,718.6316666666667,3136.85,19.35,0,0,24,7,3,0,0,14.0,11.666666671768388
CUST002355,,,,,,,0,0,0,,22,11747.829999999998,533.9922727272726,2215.9,72.46,0,0,22,5,6,0,0,14.0,11.534090911121524
CUST002356,,,,,,,0,0,0,,23,23339.499999999996,1014.7608695652173,5933.18,25.83,0,0,23,6,6,0,0,19.25,12.173913458632084
CUST002357,,,,,,,0,0,0,,31,15397.529999999999,496.6945161290322,2228.7,48.49,0,0,31,8,8,0,0,14.0,11.854838721435385
CUST002358,,,,,,,0,0,0,,15,6429.7,428.64666666666665,2316.97,96.8,0,0,15,5,5,0,0,12.250000000100428,11.316666666679051
CUST002359,,,,,,,0,0,0,,16,9479.74,592.48375,1540.52,137.03,0,0,16,6,5,0,0,12.25001039144799,11.37500064956653
CUST002360,,,,,,,0,0,0,,24,23470.32,977.93,5947.99,24.55,0,0,24,5,6,0,0,17.5,11.95833336170647
CUST002361,,,,,,,0,0,0,,26,26126.139999999996,1004.8515384615383,6033.53,17.63,0,0,26,7,8,0,0,19.25,12.04807717229604
CUST002362,,,,,,,1,0,0,,21,16645.089999999997,792.6233333333332,2307.34,64.66,0,0,21,6,6,21,0,30.0,27.833333333333332
CUST002363,,,,,,,0,0,0,,19,50057.189999999995,2634.5889473684206,30019.68,16.35,0,0,19,6,7,0,0,22.75,12.894736842735668
CUST002364,,,,,,,0,0,0,,15,9979.69,665.3126666666667,2381.3,34.58,0,0,15,4,6,0,0,12.250000000354904,11.666668261161034
CUST002365,,,,,,,0,0,0,,14,11842.28,845.8771428571429,3771.26,19.38,0,0,14,5,4,0,0,12.250000001787916,11.500000000164494
CUST002366,,,,,,,0,0,0,,29,20382.68,702.8510344827587,6363.27,15.41,0,0,29,5,6,0,0,17.5,11.646551787663352
CUST002367,,,,,,,0,0,0,,20,14969.39,748.4694999999999,4188.11,24.7,0,0,19,6,4,0,0,14.00000000033846,11.287500011212979
CUST002368,,,,,,,0,0,0,,24,16779.91,699.1629166666667,3194.7,22.78,0,0,24,4,4,0,0,14.0000094376687,11.375000667590584
CUST002369,,,,,,,0,0,0,,27,22456.24,831.7125925925926,7454.21,21.81,0,0,27,3,7,0,0,17.50000130251248,11.472225113741539
CUST002370,,,,,,,0,0,0,,18,12877.85,715.4361111111111,4581.39,43.28,0,0,18,4,6,0,0,12.250000778267312,11.569444497338576
CUST002371,,,,,,,0,0,0,,27,14719.599999999999,545.1703703703703,2621.84,38.96,0,0,27,6,9,0,0,14.0,11.731481545530475
CUST002372,,,,,,,0,0,0,,22,17902.1,813.7318181818181,3573.73,88.06,0,0,22,6,5,0,0,14.0,11.534090912709287
CUST002373,,,,,,,0,0,0,,23,16562.37,720.1030434782608,2923.64,83.78,0,0,23,7,7,0,0,14.000000000095683,12.02173913049468
CUST002374,,,,,,,0,0,0,,22,28627.0,1301.2272727272727,7368.58,15.65,0,0,22,6,3,0,0,19.25,11.931818181872314
CUST002375,,,,,,,0,0,0,,26,22582.549999999996,868.5596153846152,7592.71,35.11,0,0,26,5,6,0,0,21.0,11.913461607497453
CUST002376,,,,,,,0,0,0,,26,16738.589999999997,643.7919230769229,3503.67,20.74,0,0,26,7,9,0,0,14.0,11.644230770792756
CUST002377,,,,,,,0,0,0,,24,25667.88,1069.4950000000001,9235.8,57.66,0,0,24,6,7,0,0,22.75,12.031251583191505
CUST002378,,,,,,,0,0,0,,22,10500.440000000004,477.29272727272746,2297.53,42.16,0,0,22,2,7,0,0,7.0,4.613636888330806
CUST002379,,,,,,,0,0,0,,16,5459.17,341.198125,951.2,48.54,0,0,15,4,5,0,0,14.000000000025109,11.812500000952753
CUST002380,,,,,,,0,0,0,,19,11855.75,623.9868421052631,2361.63,10.59,0,0,19,4,7,0,0,14.0,11.697368426612455
CUST002381,,,,,,,0,0,0,,20,20447.41,1022.3705,8396.24,43.98,0,0,20,5,4,0,0,22.75,12.33750001346267
CUST002382,,,,,,,0,0,0,,24,19459.649999999998,810.8187499999999,7069.53,25.94,0,0,24,6,8,0,0,19.25,12.104174529860993
CUST002383,,,,,,,0,0,0,,18,9723.410000000002,540.1894444444446,2369.09,64.07,0,0,18,7,6,0,0,14.0,11.47222255664041
CUST002384,,,,,,,0,0,0,,20,10256.53,512.8265,3670.64,30.17,0,0,20,6,5,0,0,14.000000000001098,11.725000006774092
CUST002385,,,,,,,0,0,0,,22,12226.550000000001,555.7522727272727,2847.43,37.96,0,0,22,7,7,0,0,14.0,11.693182996214889
CUST002386,,,,,,,1,0,0,,21,21402.89,1019.1852380952381,5226.9,21.52,0,0,21,3,6,21,0,33.5,28.083333334101162
CUST002387,,,,,,,0,0,0,,21,8597.65,409.41190476190474,1987.52,37.03,0,0,21,7,8,0,0,14.0,12.333333333924253
CUST002388,,,,,,,0,0,0,,31,52998.070000000014,1709.615161290323,16536.24,39.73,0,0,31,5,9,0,0,17.5001257950637,12.024200163499007
CUST002389,,,,,,,0,0,0,,27,15949.38,590.7177777777778,2544.23,27.97,0,0,27,6,10,0,0,14.0,11.666666934290506
CUST002390,,,,,,,0,0,0,,23,10419.25,453.0108695652174,1477.14,31.15,0,0,23,4,6,0,0,14.0,11.71740171023949
CUST002391,,,,,,,0,0,0,,17,12485.42,734.4364705882354,6722.2,16.39,0,0,17,3,2,0,0,17.5,11.632352941178581
CUST002392,,,,,,,0,0,0,,16,8703.29,543.955625,1844.0,39.13,0,0,16,4,3,0,0,14.0,11.593760556110183
CUST002393,,,,,,,0,0,0,,26,15520.300000000001,596.9346153846154,3034.8,24.35,0,0,26,5,6,0,0,14.0,11.173083646498954
CUST002394,,,,,,,0,0,0,,26,12177.329999999998,468.35884615384606,3238.63,57.66,0,0,26,8,8,0,0,14.0,11.64423076923077
CUST002395,,,,,,,0,0,0,,30,25250.340000000004,841.6780000000001,7359.59,54.34,0,0,30,7,8,0,0,21.0,12.191666758902219
CUST002396,,,,,,,0,0,0,,26,16317.46,627.5946153846154,2519.08,43.7,0,0,26,7,7,0,0,14.000000000315874,11.846153850388369
CUST002397,,,,,,,0,0,0,,25,13808.72,552.3488,3145.27,29.48,0,0,25,5,6,0,0,14.000000002359773,11.76000000898782
CUST002398,,,,,,,0,0,0,,30,15036.759999999998,501.22533333333325,2911.36,18.13,0,0,30,9,7,0,0,14.00000000009526,12.075008752014352
CUST002399,,,,,,,0,0,0,,29,16977.2,585.4206896551724,1940.4,42.69,0,0,29,6,6,0,0,14.0,11.706898577577856
CUST002400,,,,,,,0,0,1,,23,12260.099999999999,533.0478260869564,3118.57,56.29,0,0,23,7,5,16,0,26.75,24.61956525870578
CUST002401,,,,,,,0,0,0,,23,21292.859999999997,925.7765217391303,6243.37,45.42,0,0,23,5,5,0,0,19.25,11.869566777298576
CUST002402,,,,,,,0,0,0,,28,18694.680000000004,667.667142857143,4142.62,28.26,0,0,28,5,6,0,0,17.5,11.687516736172569
CUST002403,,,,,,,0,0,0,,35,47094.63,1345.560857142857,8478.32,25.1,0,0,35,10,9,0,0,24.5,12.60000034668538
CUST002404,,,,,,,0,0,0,,20,17901.63,895.0815,5059.8,94.75,0,0,20,5,6,0,0,17.50000000089105,12.250000968231129
CUST002405,,,,,,,0,0,0,,33,22831.85,691.8742424242424,3114.44,35.26,0,0,33,9,5,0,0,12.250000349100574,11.34848511244158
CUST002406,,,,,,,0,0,0,,16,10821.279999999999,676.3299999999999,3646.41,25.86,0,0,16,4,5,0,0,12.250000000235714,11.484375018280087
CUST002407,,,,,,,0,0,0,,22,16839.460000000003,765.4300000000002,7626.5,47.11,0,0,22,4,7,0,0,17.5,11.85227431919821
CUST002408,,,,,,,0,0,0,,28,21531.47,768.9810714285715,4830.47,49.05,0,0,28,5,8,0,0,14.0,12.062500003694169
CUST002409,,,,,,,0,0,0,,28,14282.050000000001,510.0732142857143,3466.34,37.64,0,0,28,6,5,0,0,14.0,11.375003367791374
